Accel_X,Accel_Y,Accel_Z,Fall_Indicator,Label,Event_ID,Window_Number
-8.18,-2.1,-4.91,0,0,1,1
-8.22,-2.12,-4.98,0,0,1,1
-8.18,-2.23,-5.02,0,0,1,1
-8.22,-2.22,-4.96,0,0,1,1
-8.17,-2.2,-4.92,0,0,1,1
-8.2,-2.28,-4.9,0,0,1,1
-8.19,-2.21,-4.95,0,0,1,1
-8.21,-2.21,-4.93,0,0,1,1
-8.23,-2.21,-4.93,0,0,1,1
-8.2,-2.21,-4.95,0,0,1,1
-8.15,-2.27,-4.94,0,0,1,1
-8.2,-2.23,-4.93,0,0,1,1
-8.17,-2.25,-4.94,0,0,1,1
-8.14,-2.22,-4.88,0,0,1,1
-8.17,-2.28,-4.9,0,0,1,1
-8.27,-2.23,-4.96,0,0,1,1
-8.28,-2.17,-4.82,0,0,1,1
-8.26,-2.22,-4.87,0,0,1,1
-8.25,-2.21,-4.82,0,0,1,1
-8.28,-2.07,-4.82,0,0,1,1
-8.32,-2.11,-4.84,0,0,1,1
-8.15,-2.21,-4.75,0,0,1,1
-8.13,-2.3,-4.7,0,0,1,1
-8.14,-2.42,-4.77,0,0,1,1
-8.17,-2.38,-4.88,0,0,1,1
-8.27,-2.28,-4.93,0,0,1,1
-8.22,-2.23,-4.93,0,0,1,1
-8.25,-2.1,-4.76,0,0,1,1
-8.37,-1.96,-4.89,0,0,1,1
-8.27,-2.05,-4.96,0,0,1,1
-8.19,-2.17,-4.88,0,0,1,1
-8.3,-1.97,-4.96,0,0,1,1
-8.41,-1.74,-5.02,0,0,1,1
-8.42,-1.61,-4.88,0,0,1,1
-8.38,-1.41,-4.92,0,0,1,1
-8.48,-1.48,-4.98,0,0,1,1
-8.32,-1.84,-4.91,0,0,1,1
-8.12,-2.22,-4.72,0,0,1,1
-8.11,-2.14,-4.79,0,0,1,1
-8.3,-1.74,-5.04,0,0,1,1
-8.52,-1.4,-5.02,0,0,1,1
-8.42,-1.4,-4.9,0,0,1,1
-8.27,-1.88,-4.84,0,0,1,1
-8.15,-2.22,-4.8,0,0,1,1
-8.1,-2.15,-4.85,0,0,1,1
-8.08,-1.94,-4.84,0,0,1,1
-8.25,-1.61,-4.59,0,0,1,1
-8.45,-1.54,-5.03,0,0,1,1
-8.44,-1.58,-5.14,0,0,1,1
-8.44,-1.51,-4.95,0,0,1,1
-8.28,-1.41,-4.76,0,0,1,1
-8.13,-1.3,-4.71,0,0,1,1
-8.22,-1.16,-4.97,0,0,1,1
-8.42,-1.28,-5.16,0,0,1,1
-8.33,-1.47,-5.24,0,0,1,1
-8.15,-1.71,-5.13,0,0,1,1
-8.0,-1.72,-5.12,0,0,1,1
-8.17,-1.64,-5.27,0,0,1,1
-8.12,-1.73,-5.26,0,0,1,1
-8.06,-1.89,-5.21,0,0,1,1
-7.94,-2.02,-5.24,0,0,1,1
-7.79,-2.04,-5.38,0,0,1,1
-7.78,-2.02,-5.49,0,0,1,1
-7.96,-1.85,-5.59,0,0,1,1
-7.8,-1.92,-5.55,0,0,1,1
-7.95,-1.54,-5.56,0,0,1,1
-7.81,-1.05,-5.46,0,0,1,1
-7.63,-1.16,-5.7,0,0,1,1
-7.67,-1.34,-6.16,0,0,1,1
-7.86,-1.15,-6.49,0,0,1,1
-7.84,-0.53,-6.53,0,0,1,1
-7.89,-0.25,-6.56,0,0,1,1
-7.99,-0.2,-6.56,0,0,1,1
-7.97,-0.3,-6.38,0,0,1,1
-8.02,-0.21,-6.13,0,0,1,1
-8.01,0.22,-6.26,0,0,1,1
-8.1,0.69,-6.33,0,0,1,1
-8.15,0.75,-6.28,0,0,1,1
-8.0,0.51,-6.16,0,0,1,1
-7.69,0.11,-6.25,0,0,1,1
-7.6,-0.59,-6.26,0,0,1,1
-7.43,-0.87,-6.41,0,0,1,1
-7.58,-0.85,-6.56,0,0,1,1
-7.97,-0.72,-6.71,0,0,1,1
-8.01,-0.15,-6.64,0,0,1,1
-7.89,0.17,-6.43,0,0,1,1
-7.67,0.12,-6.1,0,0,1,1
-7.33,-0.17,-5.68,0,0,1,1
-7.34,-0.68,-5.97,0,0,1,1
-7.43,-0.81,-6.67,0,0,1,1
-7.46,-0.88,-7.07,0,0,1,1
-7.83,-1.56,-7.02,0,0,1,1
-7.71,-1.7,-6.19,0,0,1,1
-7.87,-1.44,-5.64,0,0,1,1
-7.73,-1.08,-5.2,0,0,1,1
-7.94,-1.58,-6.04,0,0,1,1
-8.07,-1.77,-5.88,0,0,1,1
-8.34,-1.87,-5.26,0,0,1,1
-8.29,-1.58,-4.38,0,0,1,1
-7.67,-0.19,-3.46,0,0,1,1
-8.28,-1.41,-4.76,0,0,1,2
-8.13,-1.3,-4.71,0,0,1,2
-8.22,-1.16,-4.97,0,0,1,2
-8.42,-1.28,-5.16,0,0,1,2
-8.33,-1.47,-5.24,0,0,1,2
-8.15,-1.71,-5.13,0,0,1,2
-8.0,-1.72,-5.12,0,0,1,2
-8.17,-1.64,-5.27,0,0,1,2
-8.12,-1.73,-5.26,0,0,1,2
-8.06,-1.89,-5.21,0,0,1,2
-7.94,-2.02,-5.24,0,0,1,2
-7.79,-2.04,-5.38,0,0,1,2
-7.78,-2.02,-5.49,0,0,1,2
-7.96,-1.85,-5.59,0,0,1,2
-7.8,-1.92,-5.55,0,0,1,2
-7.95,-1.54,-5.56,0,0,1,2
-7.81,-1.05,-5.46,0,0,1,2
-7.63,-1.16,-5.7,0,0,1,2
-7.67,-1.34,-6.16,0,0,1,2
-7.86,-1.15,-6.49,0,0,1,2
-7.84,-0.53,-6.53,0,0,1,2
-7.89,-0.25,-6.56,0,0,1,2
-7.99,-0.2,-6.56,0,0,1,2
-7.97,-0.3,-6.38,0,0,1,2
-8.02,-0.21,-6.13,0,0,1,2
-8.01,0.22,-6.26,0,0,1,2
-8.1,0.69,-6.33,0,0,1,2
-8.15,0.75,-6.28,0,0,1,2
-8.0,0.51,-6.16,0,0,1,2
-7.69,0.11,-6.25,0,0,1,2
-7.6,-0.59,-6.26,0,0,1,2
-7.43,-0.87,-6.41,0,0,1,2
-7.58,-0.85,-6.56,0,0,1,2
-7.97,-0.72,-6.71,0,0,1,2
-8.01,-0.15,-6.64,0,0,1,2
-7.89,0.17,-6.43,0,0,1,2
-7.67,0.12,-6.1,0,0,1,2
-7.33,-0.17,-5.68,0,0,1,2
-7.34,-0.68,-5.97,0,0,1,2
-7.43,-0.81,-6.67,0,0,1,2
-7.46,-0.88,-7.07,0,0,1,2
-7.83,-1.56,-7.02,0,0,1,2
-7.71,-1.7,-6.19,0,0,1,2
-7.87,-1.44,-5.64,0,0,1,2
-7.73,-1.08,-5.2,0,0,1,2
-7.94,-1.58,-6.04,0,0,1,2
-8.07,-1.77,-5.88,0,0,1,2
-8.34,-1.87,-5.26,0,0,1,2
-8.29,-1.58,-4.38,0,0,1,2
-7.67,-0.19,-3.46,0,0,1,2
-7.89,-0.2,-4.64,0,0,1,2
-8.71,-0.84,-6.9,0,0,1,2
-8.4,-0.85,-6.49,0,0,1,2
-8.15,0.55,-4.51,0,0,1,2
-8.84,1.67,-3.28,0,0,1,2
-9.78,2.01,-4.03,0,0,1,2
-11.06,1.74,-5.85,0,0,1,2
-10.98,1.71,-7.23,0,0,1,2
-10.27,1.77,-6.38,0,0,1,2
-8.89,2.05,-4.02,0,0,1,2
-8.47,2.01,-2.14,0,0,1,2
-8.2,1.98,-2.42,0,0,1,2
-9.07,1.32,-3.79,0,0,1,2
-8.89,0.84,-4.2,0,0,1,2
-7.77,0.51,-3.52,0,0,1,2
-8.15,0.6,-2.46,0,0,1,2
-8.29,0.68,-2.33,0,0,1,2
-8.21,0.44,-3.1,0,0,1,2
-8.18,0.1,-3.76,0,0,1,2
-8.42,0.55,-3.88,0,0,1,2
-8.43,1.55,-3.69,0,0,1,2
-8.49,2.42,-3.64,0,0,1,2
-8.81,2.88,-4.03,0,0,1,2
-8.9,2.85,-4.32,0,0,1,2
-8.7,2.24,-4.44,0,0,1,2
-8.63,1.34,-4.52,0,0,1,2
-8.81,0.56,-4.21,0,0,1,2
-8.95,0.14,-3.99,0,0,1,2
-8.65,0.5,-3.65,0,0,1,2
-8.54,1.11,-3.61,0,0,1,2
-8.65,1.77,-3.93,0,0,1,2
-8.79,1.68,-4.54,0,0,1,2
-9.01,1.31,-4.71,0,0,1,2
-8.75,1.02,-4.49,0,0,1,2
-8.35,0.72,-3.68,0,0,1,2
-7.98,0.34,-3.26,0,0,1,2
-8.35,0.01,-3.49,0,0,1,2
-8.2,0.35,-3.83,0,0,1,2
-8.57,0.77,-4.03,0,0,1,2
-8.7,1.02,-4.12,0,0,1,2
-8.39,1.34,-4.02,0,0,1,2
-8.01,2.05,-3.83,0,0,1,2
-8.3,2.68,-3.78,0,0,1,2
-8.45,3.15,-4.47,0,0,1,2
-8.75,3.01,-5.03,0,0,1,2
-8.63,2.63,-5.24,0,0,1,2
-6.93,2.81,-5.0,0,0,1,2
-6.39,2.62,-4.07,0,0,1,2
-12.97,-1.59,-5.07,0,0,1,2
-14.73,-3.58,-12.0,0,0,1,2
-7.89,-0.2,-4.64,0,0,1,3
-8.71,-0.84,-6.9,0,0,1,3
-8.4,-0.85,-6.49,0,0,1,3
-8.15,0.55,-4.51,0,0,1,3
-8.84,1.67,-3.28,0,0,1,3
-9.78,2.01,-4.03,0,0,1,3
-11.06,1.74,-5.85,0,0,1,3
-10.98,1.71,-7.23,0,0,1,3
-10.27,1.77,-6.38,0,0,1,3
-8.89,2.05,-4.02,0,0,1,3
-8.47,2.01,-2.14,0,0,1,3
-8.2,1.98,-2.42,0,0,1,3
-9.07,1.32,-3.79,0,0,1,3
-8.89,0.84,-4.2,0,0,1,3
-7.77,0.51,-3.52,0,0,1,3
-8.15,0.6,-2.46,0,0,1,3
-8.29,0.68,-2.33,0,0,1,3
-8.21,0.44,-3.1,0,0,1,3
-8.18,0.1,-3.76,0,0,1,3
-8.42,0.55,-3.88,0,0,1,3
-8.43,1.55,-3.69,0,0,1,3
-8.49,2.42,-3.64,0,0,1,3
-8.81,2.88,-4.03,0,0,1,3
-8.9,2.85,-4.32,0,0,1,3
-8.7,2.24,-4.44,0,0,1,3
-8.63,1.34,-4.52,0,0,1,3
-8.81,0.56,-4.21,0,0,1,3
-8.95,0.14,-3.99,0,0,1,3
-8.65,0.5,-3.65,0,0,1,3
-8.54,1.11,-3.61,0,0,1,3
-8.65,1.77,-3.93,0,0,1,3
-8.79,1.68,-4.54,0,0,1,3
-9.01,1.31,-4.71,0,0,1,3
-8.75,1.02,-4.49,0,0,1,3
-8.35,0.72,-3.68,0,0,1,3
-7.98,0.34,-3.26,0,0,1,3
-8.35,0.01,-3.49,0,0,1,3
-8.2,0.35,-3.83,0,0,1,3
-8.57,0.77,-4.03,0,0,1,3
-8.7,1.02,-4.12,0,0,1,3
-8.39,1.34,-4.02,0,0,1,3
-8.01,2.05,-3.83,0,0,1,3
-8.3,2.68,-3.78,0,0,1,3
-8.45,3.15,-4.47,0,0,1,3
-8.75,3.01,-5.03,0,0,1,3
-8.63,2.63,-5.24,0,0,1,3
-6.93,2.81,-5.0,0,0,1,3
-6.39,2.62,-4.07,0,0,1,3
-12.97,-1.59,-5.07,0,0,1,3
-14.73,-3.58,-12.0,0,0,1,3
-11.97,-6.7,-11.56,0,0,1,3
-6.72,-3.18,-2.42,0,0,1,3
-6.22,0.86,0.64,0,0,1,3
-7.56,4.17,-1.08,0,0,1,3
-8.46,2.07,-2.87,0,0,1,3
-9.0,-2.65,-5.56,0,0,1,3
-9.79,-5.19,-7.71,0,0,1,3
-8.65,-3.18,-6.04,0,0,1,3
-7.1,-0.43,-3.76,0,0,1,3
-7.32,1.03,-3.17,0,0,1,3
-8.22,0.58,-4.63,0,0,1,3
-8.74,-0.97,-6.45,0,0,1,3
-8.16,-1.32,-6.71,0,0,1,3
-8.01,-1.61,-6.23,0,0,1,3
-7.93,-1.03,-5.42,0,0,1,3
-7.58,-0.28,-4.77,0,0,1,3
-7.64,0.31,-4.86,0,0,1,3
-7.84,0.76,-5.34,0,0,1,3
-8.05,0.72,-5.42,0,0,1,3
-7.56,0.72,-5.13,0,0,1,3
-7.06,0.94,-4.69,0,0,1,3
-6.64,1.17,-4.71,0,0,1,3
-7.35,1.17,-5.25,0,0,1,3
-8.03,1.12,-5.88,0,0,1,3
-9.03,0.81,-6.44,0,0,1,3
-8.92,1.41,-6.39,0,0,1,3
-8.38,1.13,-5.9,0,0,1,3
-7.31,0.19,-5.75,0,0,1,3
-8.39,-0.39,-4.72,0,0,1,3
-7.24,0.13,-4.19,0,0,1,3
-9.82,2.07,-4.56,0,0,1,3
-11.24,4.62,-5.78,0,0,1,3
-12.06,4.03,-9.19,0,0,1,3
-12.03,0.25,-11.75,0,0,1,3
-10.51,-1.06,-10.28,0,0,1,3
-8.26,-0.87,-6.3,0,0,1,3
-6.21,-0.74,-2.7,0,0,1,3
-5.24,-1.76,0.65,0,0,1,3
-4.94,-3.1,1.31,0,0,1,3
-6.31,-2.8,-1.98,0,0,1,3
-9.93,-1.9,-4.9,0,0,1,3
-11.82,1.26,-7.2,0,0,1,3
-12.33,3.2,-7.55,0,0,1,3
-10.47,3.27,-5.6,0,0,1,3
-8.22,2.18,-3.02,0,0,1,3
-7.07,0.82,-1.36,0,0,1,3
-6.81,0.16,-2.43,0,0,1,3
-8.12,0.11,-3.85,0,0,1,3
-8.62,0.48,-4.31,0,0,1,3
-8.36,0.5,-3.76,0,0,1,3
-11.97,-6.7,-11.56,0,0,1,4
-6.72,-3.18,-2.42,0,0,1,4
-6.22,0.86,0.64,0,0,1,4
-7.56,4.17,-1.08,0,0,1,4
-8.46,2.07,-2.87,0,0,1,4
-9.0,-2.65,-5.56,0,0,1,4
-9.79,-5.19,-7.71,0,0,1,4
-8.65,-3.18,-6.04,0,0,1,4
-7.1,-0.43,-3.76,0,0,1,4
-7.32,1.03,-3.17,0,0,1,4
-8.22,0.58,-4.63,0,0,1,4
-8.74,-0.97,-6.45,0,0,1,4
-8.16,-1.32,-6.71,0,0,1,4
-8.01,-1.61,-6.23,0,0,1,4
-7.93,-1.03,-5.42,0,0,1,4
-7.58,-0.28,-4.77,0,0,1,4
-7.64,0.31,-4.86,0,0,1,4
-7.84,0.76,-5.34,0,0,1,4
-8.05,0.72,-5.42,0,0,1,4
-7.56,0.72,-5.13,0,0,1,4
-7.06,0.94,-4.69,0,0,1,4
-6.64,1.17,-4.71,0,0,1,4
-7.35,1.17,-5.25,0,0,1,4
-8.03,1.12,-5.88,0,0,1,4
-9.03,0.81,-6.44,0,0,1,4
-8.92,1.41,-6.39,0,0,1,4
-8.38,1.13,-5.9,0,0,1,4
-7.31,0.19,-5.75,0,0,1,4
-8.39,-0.39,-4.72,0,0,1,4
-7.24,0.13,-4.19,0,0,1,4
-9.82,2.07,-4.56,0,0,1,4
-11.24,4.62,-5.78,0,0,1,4
-12.06,4.03,-9.19,0,0,1,4
-12.03,0.25,-11.75,0,0,1,4
-10.51,-1.06,-10.28,0,0,1,4
-8.26,-0.87,-6.3,0,0,1,4
-6.21,-0.74,-2.7,0,0,1,4
-5.24,-1.76,0.65,0,0,1,4
-4.94,-3.1,1.31,0,0,1,4
-6.31,-2.8,-1.98,0,0,1,4
-9.93,-1.9,-4.9,0,0,1,4
-11.82,1.26,-7.2,0,0,1,4
-12.33,3.2,-7.55,0,0,1,4
-10.47,3.27,-5.6,0,0,1,4
-8.22,2.18,-3.02,0,0,1,4
-7.07,0.82,-1.36,0,0,1,4
-6.81,0.16,-2.43,0,0,1,4
-8.12,0.11,-3.85,0,0,1,4
-8.62,0.48,-4.31,0,0,1,4
-8.36,0.5,-3.76,0,0,1,4
-7.98,0.21,-3.08,0,0,1,4
-7.54,0.44,-3.06,0,0,1,4
-7.43,1.04,-3.22,0,0,1,4
-7.38,1.7,-3.63,0,0,1,4
-8.23,1.64,-3.83,0,0,1,4
-8.98,1.56,-4.43,0,0,1,4
-8.79,1.7,-4.89,0,0,1,4
-8.46,1.68,-4.4,0,0,1,4
-8.28,2.28,-3.53,0,0,1,4
-7.95,3.32,-3.24,0,0,1,4
-8.07,4.68,-3.34,0,0,1,4
-8.26,5.52,-3.6,0,0,1,4
-14.23,2.39,-3.38,0,0,1,4
-12.48,1.06,-9.29,0,0,1,4
-13.02,-3.33,-10.42,0,0,1,4
-9.61,-5.38,-6.45,0,0,1,4
-8.21,-2.4,-0.4,0,0,1,4
-8.16,1.82,0.17,0,0,1,4
-8.34,2.16,-3.31,0,0,1,4
-8.64,-1.15,-6.48,0,0,1,4
-7.95,-3.06,-7.29,0,0,1,4
-7.56,-2.9,-6.07,0,0,1,4
-7.46,-1.52,-4.04,0,0,1,4
-7.22,-1.39,-3.25,0,0,1,4
-7.24,-1.29,-3.42,0,0,1,4
-7.56,-0.06,-4.1,0,0,1,4
-8.53,1.22,-5.22,0,0,1,4
-8.88,1.6,-6.22,0,0,1,4
-8.99,1.54,-6.74,0,0,1,4
-8.9,1.09,-6.19,0,0,1,4
-7.87,0.99,-4.84,0,0,1,4
-7.37,1.41,-4.11,0,0,1,4
-7.44,2.04,-4.17,0,0,1,4
-7.78,2.61,-4.79,0,0,1,4
-7.83,3.12,-5.37,0,0,1,4
-7.7,3.19,-5.06,0,0,1,4
-7.3,2.73,-4.39,0,0,1,4
-7.54,1.34,-4.79,0,0,1,4
-8.58,-0.49,-5.46,0,0,1,4
-9.2,-1.15,-5.51,0,0,1,4
-8.55,-0.21,-5.02,0,0,1,4
-8.41,0.86,-4.35,0,0,1,4
-8.0,1.09,-4.43,0,0,1,4
-9.32,0.37,-4.21,0,0,1,4
-7.74,0.29,-2.81,0,0,1,4
-7.73,2.42,-3.05,0,0,1,4
-10.46,4.49,-5.13,0,0,1,4
-12.58,2.28,-8.53,0,0,1,4
-11.23,-1.74,-10.0,0,0,1,4
-11.53,-2.26,-9.86,0,0,1,4
-7.98,0.21,-3.08,0,0,1,5
-7.54,0.44,-3.06,0,0,1,5
-7.43,1.04,-3.22,0,0,1,5
-7.38,1.7,-3.63,0,0,1,5
-8.23,1.64,-3.83,0,0,1,5
-8.98,1.56,-4.43,0,0,1,5
-8.79,1.7,-4.89,0,0,1,5
-8.46,1.68,-4.4,0,0,1,5
-8.28,2.28,-3.53,0,0,1,5
-7.95,3.32,-3.24,0,0,1,5
-8.07,4.68,-3.34,0,0,1,5
-8.26,5.52,-3.6,0,0,1,5
-14.23,2.39,-3.38,0,0,1,5
-12.48,1.06,-9.29,0,0,1,5
-13.02,-3.33,-10.42,0,0,1,5
-9.61,-5.38,-6.45,0,0,1,5
-8.21,-2.4,-0.4,0,0,1,5
-8.16,1.82,0.17,0,0,1,5
-8.34,2.16,-3.31,0,0,1,5
-8.64,-1.15,-6.48,0,0,1,5
-7.95,-3.06,-7.29,0,0,1,5
-7.56,-2.9,-6.07,0,0,1,5
-7.46,-1.52,-4.04,0,0,1,5
-7.22,-1.39,-3.25,0,0,1,5
-7.24,-1.29,-3.42,0,0,1,5
-7.56,-0.06,-4.1,0,0,1,5
-8.53,1.22,-5.22,0,0,1,5
-8.88,1.6,-6.22,0,0,1,5
-8.99,1.54,-6.74,0,0,1,5
-8.9,1.09,-6.19,0,0,1,5
-7.87,0.99,-4.84,0,0,1,5
-7.37,1.41,-4.11,0,0,1,5
-7.44,2.04,-4.17,0,0,1,5
-7.78,2.61,-4.79,0,0,1,5
-7.83,3.12,-5.37,0,0,1,5
-7.7,3.19,-5.06,0,0,1,5
-7.3,2.73,-4.39,0,0,1,5
-7.54,1.34,-4.79,0,0,1,5
-8.58,-0.49,-5.46,0,0,1,5
-9.2,-1.15,-5.51,0,0,1,5
-8.55,-0.21,-5.02,0,0,1,5
-8.41,0.86,-4.35,0,0,1,5
-8.0,1.09,-4.43,0,0,1,5
-9.32,0.37,-4.21,0,0,1,5
-7.74,0.29,-2.81,0,0,1,5
-7.73,2.42,-3.05,0,0,1,5
-10.46,4.49,-5.13,0,0,1,5
-12.58,2.28,-8.53,0,0,1,5
-11.23,-1.74,-10.0,0,0,1,5
-11.53,-2.26,-9.86,0,0,1,5
-10.7,-0.49,-8.08,0,0,1,5
-9.1,0.7,-6.01,0,0,1,5
-6.68,1.58,-3.6,0,0,1,5
-6.23,6.0,-1.51,0,0,1,5
-6.36,7.39,3.59,0,0,1,5
-4.27,-0.04,0.59,0,0,1,5
-7.38,-3.37,-6.74,0,0,1,5
-11.69,-0.39,-10.05,0,0,1,5
-12.5,2.98,-8.43,0,0,1,5
-10.28,4.24,-4.66,0,0,1,5
-8.02,4.3,-1.19,0,0,1,5
-6.27,3.07,-0.36,0,0,1,5
-6.86,1.75,-2.87,0,0,1,5
-7.91,1.49,-3.94,0,0,1,5
-8.01,1.71,-3.94,0,0,1,5
-7.34,2.01,-2.5,0,0,1,5
-6.53,2.69,-1.53,0,0,1,5
-6.89,3.27,-2.35,0,0,1,5
-7.53,3.3,-3.92,0,0,1,5
-7.81,3.28,-4.57,0,0,1,5
-7.8,3.34,-4.55,0,0,1,5
-8.13,3.05,-4.13,0,0,1,5
-8.55,3.61,-3.91,0,0,1,5
-8.42,4.83,-3.74,0,0,1,5
-7.78,5.66,-3.65,0,0,1,5
-9.06,5.7,-3.38,0,0,1,5
-12.72,4.89,-7.95,0,0,1,5
-14.52,0.86,-11.77,0,0,1,5
-11.37,-1.96,-7.82,0,0,1,5
-8.16,-2.88,0.16,0,0,1,5
-6.21,-0.44,1.1,0,0,1,5
-6.52,2.63,-1.65,0,0,1,5
-7.98,2.7,-5.04,0,0,1,5
-8.92,1.14,-7.35,0,0,1,5
-9.02,0.25,-7.55,0,0,1,5
-8.43,0.58,-6.7,0,0,1,5
-7.41,0.55,-4.29,0,0,1,5
-6.86,-0.08,-2.4,0,0,1,5
-6.48,1.47,-2.71,0,0,1,5
-7.36,2.8,-4.96,0,0,1,5
-8.22,3.06,-6.43,0,0,1,5
-9.03,2.24,-7.03,0,0,1,5
-9.06,1.12,-6.6,0,0,1,5
-8.12,0.24,-5.32,0,0,1,5
-7.53,0.57,-4.31,0,0,1,5
-7.56,1.89,-4.12,0,0,1,5
-7.9,2.96,-4.89,0,0,1,5
-8.03,3.5,-5.66,0,0,1,5
-7.86,3.57,-5.65,0,0,1,5
-7.4,3.41,-5.06,0,0,1,5
-10.7,-0.49,-8.08,0,0,1,6
-9.1,0.7,-6.01,0,0,1,6
-6.68,1.58,-3.6,0,0,1,6
-6.23,6.0,-1.51,0,0,1,6
-6.36,7.39,3.59,0,0,1,6
-4.27,-0.04,0.59,0,0,1,6
-7.38,-3.37,-6.74,0,0,1,6
-11.69,-0.39,-10.05,0,0,1,6
-12.5,2.98,-8.43,0,0,1,6
-10.28,4.24,-4.66,0,0,1,6
-8.02,4.3,-1.19,0,0,1,6
-6.27,3.07,-0.36,0,0,1,6
-6.86,1.75,-2.87,0,0,1,6
-7.91,1.49,-3.94,0,0,1,6
-8.01,1.71,-3.94,0,0,1,6
-7.34,2.01,-2.5,0,0,1,6
-6.53,2.69,-1.53,0,0,1,6
-6.89,3.27,-2.35,0,0,1,6
-7.53,3.3,-3.92,0,0,1,6
-7.81,3.28,-4.57,0,0,1,6
-7.8,3.34,-4.55,0,0,1,6
-8.13,3.05,-4.13,0,0,1,6
-8.55,3.61,-3.91,0,0,1,6
-8.42,4.83,-3.74,0,0,1,6
-7.78,5.66,-3.65,0,0,1,6
-9.06,5.7,-3.38,0,0,1,6
-12.72,4.89,-7.95,0,0,1,6
-14.52,0.86,-11.77,0,0,1,6
-11.37,-1.96,-7.82,0,0,1,6
-8.16,-2.88,0.16,0,0,1,6
-6.21,-0.44,1.1,0,0,1,6
-6.52,2.63,-1.65,0,0,1,6
-7.98,2.7,-5.04,0,0,1,6
-8.92,1.14,-7.35,0,0,1,6
-9.02,0.25,-7.55,0,0,1,6
-8.43,0.58,-6.7,0,0,1,6
-7.41,0.55,-4.29,0,0,1,6
-6.86,-0.08,-2.4,0,0,1,6
-6.48,1.47,-2.71,0,0,1,6
-7.36,2.8,-4.96,0,0,1,6
-8.22,3.06,-6.43,0,0,1,6
-9.03,2.24,-7.03,0,0,1,6
-9.06,1.12,-6.6,0,0,1,6
-8.12,0.24,-5.32,0,0,1,6
-7.53,0.57,-4.31,0,0,1,6
-7.56,1.89,-4.12,0,0,1,6
-7.9,2.96,-4.89,0,0,1,6
-8.03,3.5,-5.66,0,0,1,6
-7.86,3.57,-5.65,0,0,1,6
-7.4,3.41,-5.06,0,0,1,6
-7.11,3.06,-4.42,0,0,1,6
-6.94,2.59,-4.39,0,0,1,6
-7.12,2.08,-4.51,0,0,1,6
-7.59,1.9,-4.82,0,0,1,6
-8.87,2.02,-4.82,0,0,1,6
-8.02,2.88,-4.9,0,0,1,6
-8.32,3.32,-4.42,0,0,1,6
-8.02,2.02,-5.26,0,0,1,6
-7.63,1.54,-3.76,0,0,1,6
-7.08,1.83,-4.01,0,0,1,6
-8.86,4.12,-5.45,0,0,1,6
-11.13,6.77,-6.56,0,0,1,6
-11.6,5.99,-9.32,0,0,1,6
-11.69,2.39,-11.38,0,0,1,6
-10.19,0.46,-9.29,0,0,1,6
-7.52,-0.19,-4.77,0,0,1,6
-5.45,-1.34,-0.45,0,0,1,6
-3.51,-2.54,2.62,0,0,1,6
-4.28,-2.78,0.68,0,0,1,6
-7.22,-1.79,-3.11,0,0,1,6
-10.08,1.56,-6.25,0,0,1,6
-12.24,5.15,-8.27,0,0,1,6
-12.84,5.94,-8.84,0,0,1,6
-10.05,4.66,-5.79,0,0,1,6
-6.98,3.28,-1.44,0,0,1,6
-5.74,1.77,0.14,0,0,1,6
-7.44,1.15,-2.44,0,0,1,6
-8.7,1.35,-4.87,0,0,1,6
-9.73,1.84,-5.91,0,0,1,6
-9.28,2.17,-5.01,0,0,1,6
-7.71,2.84,-3.27,0,0,1,6
-6.09,2.97,-2.4,0,0,1,6
-5.96,3.22,-3.54,0,0,1,6
-7.36,3.81,-4.54,0,0,1,6
-7.38,4.36,-3.96,0,0,1,6
-6.11,4.38,-3.97,0,0,1,6
-6.64,3.62,-4.06,0,0,1,6
-7.03,3.56,-4.55,0,0,1,6
-8.26,4.23,-4.71,0,0,1,6
-11.11,4.02,-7.9,0,0,1,6
-12.29,1.93,-10.47,0,0,1,6
-13.41,-0.69,-9.16,0,0,1,6
-9.42,-0.7,-4.76,0,0,1,6
-6.5,0.89,-1.0,0,0,1,6
-8.19,3.05,-1.89,0,0,1,6
-9.0,2.48,-4.41,0,0,1,6
-8.73,0.75,-6.02,0,0,1,6
-7.92,-1.19,-6.24,0,0,1,6
-6.56,-0.77,-5.3,0,0,1,6
-6.37,0.57,-4.74,0,0,1,6
-7.11,3.06,-4.42,0,0,1,7
-6.94,2.59,-4.39,0,0,1,7
-7.12,2.08,-4.51,0,0,1,7
-7.59,1.9,-4.82,0,0,1,7
-8.87,2.02,-4.82,0,0,1,7
-8.02,2.88,-4.9,0,0,1,7
-8.32,3.32,-4.42,0,0,1,7
-8.02,2.02,-5.26,0,0,1,7
-7.63,1.54,-3.76,0,0,1,7
-7.08,1.83,-4.01,0,0,1,7
-8.86,4.12,-5.45,0,0,1,7
-11.13,6.77,-6.56,0,0,1,7
-11.6,5.99,-9.32,0,0,1,7
-11.69,2.39,-11.38,0,0,1,7
-10.19,0.46,-9.29,0,0,1,7
-7.52,-0.19,-4.77,0,0,1,7
-5.45,-1.34,-0.45,0,0,1,7
-3.51,-2.54,2.62,0,0,1,7
-4.28,-2.78,0.68,0,0,1,7
-7.22,-1.79,-3.11,0,0,1,7
-10.08,1.56,-6.25,0,0,1,7
-12.24,5.15,-8.27,0,0,1,7
-12.84,5.94,-8.84,0,0,1,7
-10.05,4.66,-5.79,0,0,1,7
