timestamp,Accel_X,Accel_Y,Accel_Z,Fall_Indicator,Event_ID,Window_Number
52760,-7.67,-3.72,-4.81,1,6,1
52780,-7.46,-2.93,-3.18,1,6,1
52800,-6.09,-2.83,-4.03,1,6,1
52820,-7.04,-2.77,-4.02,1,6,1
52840,-6.11,-2.3,0.54,1,6,1
52860,-7.19,-0.97,-0.12,0,6,1
52880,-4.79,-4.06,-8.78,0,6,1
52900,-3.08,-6.72,-3.28,0,6,1
52920,-5.05,-7.59,-4.06,0,6,1
52940,-7.06,-5.96,-3.04,0,6,1
52960,-6.52,-4.08,-3.1,0,6,1
52980,-6.9,-3.1,-4.54,0,6,1
53000,-7.66,-3.49,-5.21,0,6,1
53020,-6.81,-4.98,-4.58,0,6,1
53040,-5.31,-6.99,-2.91,0,6,1
53060,-5.34,-5.99,-2.73,0,6,1
53080,-7.02,-4.89,-3.8,0,6,1
53100,-8.46,-4.63,-5.15,0,6,1
53120,-8.54,-5.89,-5.87,0,6,1
53140,-9.13,-4.92,-6.1,0,6,1
53160,-9.05,-3.92,-5.3,0,6,1
53180,-8.77,-4.31,-4.68,0,6,1
53200,-7.13,-5.12,-2.48,0,6,1
53220,-7.55,-4.54,-4.24,0,6,1
53240,-9.45,-3.88,-7.23,0,6,1
53260,-9.11,-3.74,-5.17,0,6,1
53280,-7.7,-4.88,-5.48,0,6,1
53300,-4.49,-1.26,-1.85,0,6,1
53320,1.76,-2.67,5.98,0,6,1
53340,3.83,-6.97,2.48,0,6,1
53360,5.28,-9.4,-3.31,0,6,1
53380,9.68,-10.95,1.15,0,6,1
53400,13.14,-12.26,1.31,0,6,1
53420,7.04,-12.47,-3.45,0,6,1
53440,7.19,-11.03,-0.13,0,6,1
53460,13.32,-7.89,4.45,0,6,1
53480,11.42,-8.23,3.83,0,6,1
53500,8.82,-12.45,-0.64,0,6,1
53520,7.41,-12.19,-4.94,0,6,1
53540,12.38,-12.55,2.01,0,6,1
53560,15.49,-13.38,5.49,0,6,1
53580,11.13,-14.7,1.4,0,6,1
53600,11.32,-13.26,2.55,0,6,1
53620,12.63,-11.04,5.44,0,6,1
53640,9.89,-11.42,0.85,0,6,1
53660,7.57,-10.82,0.8,0,6,1
53680,1.34,-9.5,0.13,0,6,1
53700,2.56,-10.61,-0.03,0,6,1
53720,1.97,-11.62,-1.22,0,6,1
53740,2.92,-12.15,-2.03,0,6,1
53760,3.93,-12.09,0.69,0,6,1
53780,3.51,-11.67,2.15,0,6,1
53800,0.72,-11.91,-3.13,0,6,1
53820,-0.57,-10.12,-1.66,0,6,1
53840,0.69,-9.2,0.26,0,6,1
53860,0.58,-8.53,0.28,0,6,1
53880,0.2,-9.3,0.1,0,6,1
53900,-1.31,-9.53,-1.91,0,6,1
53920,-1.3,-7.98,-1.24,0,6,1
53940,0.02,-7.19,0.2,0,6,1
53960,1.15,-8.04,0.83,0,6,1
53980,0.77,-9.44,-1.54,0,6,1
54000,0.2,-8.44,-2.87,0,6,1
54020,1.42,-7.59,-0.45,0,6,1
54040,2.92,-8.75,0.77,0,6,1
54060,1.91,-9.59,-1.81,0,6,1
54080,1.26,-8.7,-2.86,0,6,1
54100,2.03,-9.01,-1.21,0,6,1
54120,3.04,-10.02,-1.5,0,6,1
54140,2.23,-9.88,-2.35,0,6,1
54160,1.71,-9.12,-2.13,0,6,1
54180,2.43,-9.69,-1.67,0,6,1
54200,2.3,-10.66,-3.22,0,6,1
54220,2.45,-9.81,-2.58,0,6,1
54240,2.47,-9.91,-1.77,0,6,1
54260,2.85,-10.67,-2.61,0,6,1
54280,2.12,-10.09,-3.7,0,6,1
54300,2.04,-9.26,-2.64,0,6,1
54320,2.6,-9.24,-2.24,0,6,1
54340,2.82,-9.59,-2.47,0,6,1
54360,2.95,-9.75,-2.12,0,6,1
54380,2.57,-10.1,-2.49,0,6,1
54400,2.59,-9.58,-2.44,0,6,1
54420,2.07,-8.85,-2.77,0,6,1
54440,2.34,-9.17,-1.52,0,6,1
54460,2.41,-9.53,-1.85,0,6,1
54480,1.57,-9.2,-2.88,0,6,1
54500,1.47,-9.16,-2.29,0,6,1
54520,1.83,-9.15,-1.68,0,6,1
54540,1.93,-9.32,-1.84,0,6,1
54560,1.58,-9.57,-2.57,0,6,1
54580,1.83,-9.62,-1.96,0,6,1
54600,1.99,-9.53,-1.96,0,6,1
54620,1.89,-9.51,-2.04,0,6,1
54640,1.8,-9.37,-2.09,0,6,1
54660,1.92,-9.37,-1.81,0,6,1
54680,2.14,-9.65,-2.02,0,6,1
54700,2.15,-9.6,-2.0,0,6,1
54720,1.87,-9.54,-1.99,0,6,1
54740,1.91,-9.48,-1.86,0,6,1
