timestamp,Accel_X,Accel_Y,Accel_Z,Fall_Indicator,Label,Event_ID,Window_Number
7000,-7.69,1.91,-5.25,0,0,1,8
7020,-8.31,2.55,-6.21,0,0,1,8
7040,-7.78,2.05,-6.26,0,0,1,8
7060,-7.29,1.33,-6.26,0,0,1,8
7080,-6.88,0.46,-6.15,0,0,1,8
7100,-6.92,0.46,-6.51,0,0,1,8
7120,-7.07,0.78,-7.2,0,0,1,8
7140,-7.03,1.08,-7.22,0,0,1,8
7160,-6.95,0.77,-7.0,0,0,1,8
7180,-7.43,0.94,-6.95,0,0,1,8
7200,-8.01,1.35,-6.91,0,0,1,8
7220,-8.17,1.82,-6.58,0,0,1,8
7240,-7.17,1.83,-6.45,0,0,1,8
7260,-7.78,1.77,-5.69,0,0,1,8
7280,-7.76,-0.14,-5.46,0,0,1,8
7300,-8.79,-0.67,-3.99,0,0,1,8
7320,-9.69,-2.1,-5.36,0,0,1,8
7340,-8.92,-1.08,-6.23,0,0,1,8
7360,-9.37,-0.41,-7.5,0,0,1,8
7380,-9.62,0.54,-7.66,0,0,1,8
7400,-9.73,-0.54,-6.7,0,0,1,8
7420,-9.33,-1.38,-2.99,0,0,1,8
7440,-7.35,-0.64,0.3,0,0,1,8
7460,-7.32,-0.69,-1.4,0,0,1,8
7480,-8.73,-1.61,-3.15,0,0,1,8
7500,-10.65,-0.19,-1.72,0,0,1,8
7520,-8.78,0.84,-0.9,0,0,1,8
7540,-10.45,-0.29,-2.96,0,0,1,8
7560,-9.74,-0.89,-2.36,0,0,1,8
7580,-10.21,-4.1,-2.82,0,0,1,8
7600,-9.22,-3.23,-2.62,0,0,1,8
7620,-9.19,-3.02,-3.02,0,0,1,8
7640,-9.44,-1.61,-3.62,0,0,1,8
7660,-9.13,-0.81,-4.08,0,0,1,8
7680,-8.79,-0.25,-3.94,0,0,1,8
7700,-10.25,-1.04,-4.19,0,0,1,8
7720,-10.18,-1.36,-4.09,0,0,1,8
7740,-9.15,-1.44,-4.33,0,0,1,8
7760,-9.52,-1.62,-5.18,0,0,1,8
7780,-8.99,-1.64,-5.83,0,0,1,8
7800,-9.9,-1.78,-7.36,0,0,1,8
7820,-8.84,-1.26,-8.37,0,0,1,8
7840,-7.19,0.14,-6.54,0,0,1,8
7860,-4.97,1.02,-4.08,0,0,1,8
7880,-5.59,1.32,-3.92,0,0,1,8
7900,-7.72,0.76,-5.97,0,0,1,8
7920,-8.89,-0.77,-7.31,0,0,1,8
7940,-9.55,-2.14,-7.76,0,0,1,8
7960,-9.0,-2.55,-7.71,0,0,1,8
7980,-9.16,-0.22,-6.78,0,0,1,8
8000,-10.41,4.92,-4.4,0,0,1,8
8020,-9.92,7.99,-4.08,0,0,1,8
8040,-6.7,6.01,-5.85,0,0,1,8
8060,-5.89,2.65,-4.66,0,0,1,8
8080,-4.43,2.47,-1.3,0,0,1,8
8100,-6.92,4.26,-2.93,0,0,1,8
8120,-9.69,5.38,-4.3,0,0,1,8
8140,-8.9,4.91,-3.34,0,0,1,8
8160,-8.09,4.46,-1.72,0,0,1,8
8180,-7.14,4.97,-2.13,0,0,1,8
8200,-7.97,5.73,-3.02,0,0,1,8
8220,-8.58,5.3,-3.23,0,0,1,8
8240,-7.76,4.14,-1.78,0,0,1,8
8260,-7.71,2.44,-0.22,0,0,1,8
8280,-8.66,1.13,0.04,0,0,1,8
8300,-9.55,0.82,-1.68,0,0,1,8
8320,-9.45,1.17,-2.97,0,0,1,8
8340,-8.91,2.28,-2.62,0,0,1,8
8360,-9.13,2.65,-1.09,0,0,1,8
8380,-9.12,1.81,-0.23,0,0,1,8
8400,-8.55,1.16,-1.99,0,0,1,8
8420,-9.59,1.1,-3.42,0,0,1,8
8440,-8.4,0.75,-4.77,0,0,1,8
8460,-9.09,-0.18,-4.38,0,0,1,8
8480,-9.46,0.25,-6.03,0,0,1,8
8500,-8.47,0.75,-6.04,0,0,1,8
8520,-7.99,2.23,-5.05,0,0,1,8
8540,-9.1,2.9,-7.36,0,0,1,8
8560,-10.42,2.63,-8.62,0,0,1,8
8580,-8.93,0.95,-6.33,0,0,1,8
8600,-7.11,0.29,-4.23,0,0,1,8
8620,-5.95,1.38,-3.42,0,0,1,8
8640,-6.75,2.7,-4.44,0,0,1,8
8660,-8.17,2.97,-6.63,0,0,1,8
8680,-8.99,3.36,-8.34,0,0,1,8
8700,-9.04,2.94,-7.83,0,0,1,8
8720,-8.36,1.52,-6.54,0,0,1,8
8740,-7.7,0.78,-5.72,0,0,1,8
8760,-7.5,1.31,-5.61,0,0,1,8
8780,-7.9,2.34,-5.69,0,0,1,8
8800,-8.19,2.92,-5.83,0,0,1,8
8820,-7.66,3.14,-5.55,0,0,1,8
8840,-7.3,3.01,-5.62,0,0,1,8
8860,-7.35,2.92,-5.46,0,0,1,8
8880,-7.25,2.96,-5.42,0,0,1,8
8900,-7.53,3.25,-5.45,0,0,1,8
8920,-7.27,3.83,-6.0,0,0,1,8
8940,-7.51,4.54,-5.72,0,0,1,8
8960,-7.24,5.42,-5.07,0,0,1,8
8980,-7.35,5.77,-4.85,0,0,1,8
