timestamp,Accel_X,Accel_Y,Accel_Z,Fall_Indicator,Label,Event_ID,Window_Number
104000,-1.07,9.72,0.17,0,0,1,105
104020,-1.07,9.75,0.15,0,0,1,105
104040,-1.12,9.73,-0.08,0,0,1,105
104060,-0.89,9.79,-0.12,0,0,1,105
104080,-0.74,10.03,-0.05,0,0,1,105
104100,-0.67,10.15,0.2,0,0,1,105
104120,-0.86,10.01,0.22,0,0,1,105
104140,-1.35,9.82,-0.06,0,0,1,105
104160,-1.66,9.51,-0.07,0,0,1,105
104180,-1.66,9.38,0.0,0,0,1,105
104200,-1.52,9.43,0.01,0,0,1,105
104220,-1.42,9.71,-0.06,0,0,1,105
104240,-1.5,9.92,-0.16,0,0,1,105
104260,-1.48,9.79,-0.15,0,0,1,105
104280,-1.25,9.62,-0.06,0,0,1,105
104300,-1.07,9.71,0.05,0,0,1,105
104320,-0.88,9.79,0.12,0,0,1,105
104340,-0.76,9.75,0.31,0,0,1,105
104360,-0.82,9.69,0.38,0,0,1,105
104380,-0.82,9.89,0.39,0,0,1,105
104400,0.04,9.76,-0.27,0,0,1,105
104420,-1.33,9.57,-0.28,0,0,1,105
104440,-0.37,9.84,-0.01,0,0,1,105
104460,-0.61,9.92,0.88,0,0,1,105
104480,-0.23,10.13,1.29,0,0,1,105
104500,-1.33,9.75,-0.0,0,0,1,105
104520,-0.59,9.56,0.92,0,0,1,105
104540,-1.33,9.6,0.39,0,0,1,105
104560,-1.87,10.08,0.32,0,0,1,105
104580,-1.27,9.44,0.43,0,0,1,105
104600,-1.71,9.31,-0.88,0,0,1,105
104620,-1.13,9.46,0.82,0,0,1,105
104640,-0.77,11.4,1.48,0,0,1,105
104660,-2.34,10.53,-0.0,0,0,1,105
104680,-1.14,8.84,0.84,0,0,1,105
104700,-1.68,9.78,0.71,0,0,1,105
104720,-3.07,9.53,0.72,0,0,1,105
104740,-1.38,8.49,1.24,0,0,1,105
104760,-2.12,8.67,1.28,0,0,1,105
104780,-2.93,9.34,1.62,0,0,1,105
104800,-2.71,9.17,1.19,0,0,1,105
104820,-3.42,9.31,0.68,0,0,1,105
104840,-4.15,9.35,0.93,0,0,1,105
104860,-3.45,9.16,1.11,0,0,1,105
104880,-3.5,9.52,0.94,0,0,1,105
104900,-3.78,9.16,1.46,0,0,1,105
104920,-4.05,8.38,1.25,0,0,1,105
104940,-4.33,8.23,1.38,0,0,1,105
104960,-4.8,8.01,1.14,0,0,1,105
104980,-4.98,8.49,1.31,0,0,1,105
105000,-4.62,8.51,1.33,0,0,1,105
105020,-5.1,7.98,1.27,0,0,1,105
105040,-5.1,7.49,1.22,0,0,1,105
105060,-5.22,7.81,1.07,0,0,1,105
105080,-5.44,7.63,1.55,0,0,1,105
105100,-5.73,7.95,1.3,0,0,1,105
105120,-5.4,8.42,1.5,0,0,1,105
105140,-5.34,8.07,1.4,0,0,1,105
105160,-5.25,8.1,1.19,0,0,1,105
105180,-5.11,7.68,1.34,0,0,1,105
105200,-5.4,7.14,1.35,0,0,1,105
105220,-6.36,7.08,1.25,0,0,1,105
105240,-6.06,7.77,0.95,0,0,1,105
105260,-5.86,8.12,0.76,0,0,1,105
105280,-6.27,7.73,0.69,0,0,1,105
105300,-5.74,6.8,0.62,0,0,1,105
105320,-6.65,7.21,0.42,0,0,1,105
105340,-6.52,7.03,0.53,0,0,1,105
105360,-7.36,6.35,0.38,0,0,1,105
105380,-7.03,6.97,0.96,0,0,1,105
105400,-6.54,6.68,0.62,0,0,1,105
105420,-7.0,5.97,-0.05,0,0,1,105
105440,-7.11,6.65,-0.04,0,0,1,105
105460,-7.19,6.94,0.16,0,0,1,105
105480,-8.26,6.6,0.29,0,0,1,105
105500,-7.89,7.66,0.46,0,0,1,105
105520,-7.54,7.2,0.5,0,0,1,105
105540,-8.82,3.81,-0.12,0,0,1,105
105560,-8.46,0.83,-2.13,0,0,1,105
105580,-8.73,0.58,-2.75,0,0,1,105
105600,-8.82,1.18,-1.06,0,0,1,105
105620,-9.16,2.38,-0.18,0,0,1,105
105640,-9.9,2.53,0.44,0,0,1,105
105660,-9.2,1.94,0.84,0,0,1,105
105680,-9.24,1.09,0.18,0,0,1,105
105700,-8.9,2.62,-0.01,0,0,1,105
105720,-8.64,1.6,0.26,0,0,1,105
105740,-9.67,0.48,0.58,0,0,1,105
105760,-9.72,1.59,0.99,0,0,1,105
105780,-9.08,2.21,1.44,0,0,1,105
105800,-8.83,1.28,1.03,0,0,1,105
105820,-9.5,0.45,0.43,0,0,1,105
105840,-9.39,-0.09,-0.03,0,0,1,105
105860,-9.33,0.35,0.77,0,0,1,105
105880,-9.93,1.21,0.67,0,0,1,105
105900,-10.45,1.56,0.15,0,0,1,105
105920,-9.58,1.87,0.34,0,0,1,105
105940,-10.21,2.41,0.29,0,0,1,105
105960,-7.1,1.25,3.14,0,0,1,105
105980,-8.79,-0.08,0.72,0,0,1,105
