timestamp,Accel_X,Accel_Y,Accel_Z,Fall_Indicator,Label,Event_ID,Window_Number
58000,-6.95,-5.18,-2.63,0,0,1,59
58020,-6.45,-5.89,-1.63,0,0,1,59
58040,-6.22,-6.21,-1.31,0,0,1,59
58060,-6.81,-6.5,-2.44,0,0,1,59
58080,-7.86,-6.75,-3.58,0,0,1,59
58100,-7.94,-6.5,-3.63,0,0,1,59
58120,-7.44,-5.76,-2.9,0,0,1,59
58140,-7.61,-5.14,-2.73,0,0,1,59
58160,-8.03,-5.05,-3.46,0,0,1,59
58180,-8.07,-4.91,-3.81,0,0,1,59
58200,-8.2,-4.36,-3.59,0,0,1,59
58220,-8.14,-3.91,-3.57,0,0,1,59
58240,-8.17,-3.59,-3.64,0,0,1,59
58260,-8.3,-3.61,-3.97,0,0,1,59
58280,-8.44,-3.43,-3.82,0,0,1,59
58300,-8.46,-3.39,-3.77,0,0,1,59
58320,-8.78,-2.95,-4.25,0,0,1,59
58340,-8.91,-2.77,-4.54,0,0,1,59
58360,-10.7,-4.99,-4.31,0,0,1,59
58380,-10.12,0.35,-1.75,0,0,1,59
58400,-8.0,2.94,-0.05,0,0,1,59
58420,-8.21,-0.16,-2.04,0,0,1,59
58440,-7.81,-5.28,-2.36,0,0,1,59
58460,-7.14,-6.97,-2.38,0,0,1,59
58480,-9.1,-4.22,-3.36,0,0,1,59
58500,-10.51,-0.58,-4.0,0,0,1,59
58520,-9.91,0.32,-3.28,0,0,1,59
58540,-8.69,-1.63,-2.19,0,0,1,59
58560,-8.22,-3.5,-2.04,0,0,1,59
58580,-8.71,-3.54,-2.52,0,0,1,59
58600,-8.88,-2.62,-2.65,0,0,1,59
58620,-8.96,-1.79,-2.4,0,0,1,59
58640,-8.69,-0.96,-2.16,0,0,1,59
58660,-8.7,-0.78,-2.36,0,0,1,59
58680,-8.68,-1.3,-2.7,0,0,1,59
58700,-9.03,-1.76,-2.84,0,0,1,59
58720,-9.41,-2.08,-3.07,0,0,1,59
58740,-9.72,-1.9,-3.27,0,0,1,59
58760,-9.33,-1.55,-3.54,0,0,1,59
58780,-8.68,-1.18,-3.33,0,0,1,59
58800,-8.28,-0.82,-2.82,0,0,1,59
58820,-8.28,-0.08,-2.65,0,0,1,59
58840,-8.39,0.42,-2.11,0,0,1,59
58860,-7.92,1.04,-2.05,0,0,1,59
58880,-8.11,1.53,-1.88,0,0,1,59
58900,-8.71,1.54,-2.45,0,0,1,59
58920,-9.84,1.07,-3.06,0,0,1,59
58940,-9.87,0.74,-3.24,0,0,1,59
58960,-9.58,0.53,-3.33,0,0,1,59
58980,-9.02,0.58,-3.08,0,0,1,59
59000,-8.72,0.73,-2.79,0,0,1,59
59020,-7.73,1.21,-2.41,0,0,1,59
59040,-7.43,1.79,-1.91,0,0,1,59
59060,-8.56,3.62,-1.86,0,0,1,59
59080,-8.34,5.06,-2.65,0,0,1,59
59100,-8.83,5.21,-3.24,0,0,1,59
59120,-9.08,4.51,-3.7,0,0,1,59
59140,-8.86,3.22,-4.18,0,0,1,59
59160,-8.56,1.35,-4.21,0,0,1,59
59180,-8.49,0.27,-3.9,0,0,1,59
59200,-9.29,-0.01,-3.68,0,0,1,59
59220,-10.91,0.81,-6.08,0,0,1,59
59240,-12.88,1.2,-7.77,0,0,1,59
59260,-11.55,1.31,-6.39,0,0,1,59
59280,-9.49,1.51,-3.56,0,0,1,59
59300,-7.25,1.83,-1.68,0,0,1,59
59320,-7.99,1.36,-1.77,0,0,1,59
59340,-9.07,0.75,-3.79,0,0,1,59
59360,-9.13,-0.53,-4.49,0,0,1,59
59380,-9.07,-0.88,-4.32,0,0,1,59
59400,-8.86,-0.6,-5.02,0,0,1,59
59420,-8.44,-0.65,-5.48,0,0,1,59
59440,-8.24,-0.0,-5.29,0,0,1,59
59460,-7.95,0.58,-4.88,0,0,1,59
59480,-7.97,0.74,-4.37,0,0,1,59
59500,-7.7,0.87,-4.46,0,0,1,59
59520,-7.59,1.11,-4.97,0,0,1,59
59540,-8.13,1.17,-5.74,0,0,1,59
59560,-8.33,1.25,-6.19,0,0,1,59
59580,-8.08,1.03,-5.67,0,0,1,59
59600,-7.63,0.98,-4.97,0,0,1,59
59620,-7.5,0.8,-5.12,0,0,1,59
59640,-7.69,1.06,-5.69,0,0,1,59
59660,-8.02,1.37,-6.1,0,0,1,59
59680,-8.36,1.32,-6.38,0,0,1,59
59700,-8.59,1.35,-6.11,0,0,1,59
59720,-8.23,1.52,-5.65,0,0,1,59
59740,-7.98,2.06,-5.3,0,0,1,59
59760,-8.03,2.4,-5.45,0,0,1,59
59780,-8.03,2.58,-5.79,0,0,1,59
59800,-7.81,2.84,-5.88,0,0,1,59
59820,-7.97,2.85,-5.75,0,0,1,59
59840,-7.9,2.79,-5.68,0,0,1,59
59860,-7.55,2.67,-5.62,0,0,1,59
59880,-7.35,2.72,-5.48,0,0,1,59
59900,-7.26,2.86,-5.38,0,0,1,59
59920,-7.15,2.84,-5.48,0,0,1,59
59940,-7.11,3.09,-5.57,0,0,1,59
59960,-7.42,3.14,-5.83,0,0,1,59
59980,-7.75,3.26,-6.09,0,0,1,59
