timestamp,Accel_X,Accel_Y,Accel_Z,Fall_Indicator,Label,Event_ID,Window_Number
4000,-7.98,0.21,-3.08,0,0,1,5
4020,-7.54,0.44,-3.06,0,0,1,5
4040,-7.43,1.04,-3.22,0,0,1,5
4060,-7.38,1.7,-3.63,0,0,1,5
4080,-8.23,1.64,-3.83,0,0,1,5
4100,-8.98,1.56,-4.43,0,0,1,5
4120,-8.79,1.7,-4.89,0,0,1,5
4140,-8.46,1.68,-4.4,0,0,1,5
4160,-8.28,2.28,-3.53,0,0,1,5
4180,-7.95,3.32,-3.24,0,0,1,5
4200,-8.07,4.68,-3.34,0,0,1,5
4220,-8.26,5.52,-3.6,0,0,1,5
4240,-14.23,2.39,-3.38,0,0,1,5
4260,-12.48,1.06,-9.29,0,0,1,5
4280,-13.02,-3.33,-10.42,0,0,1,5
4300,-9.61,-5.38,-6.45,0,0,1,5
4320,-8.21,-2.4,-0.4,0,0,1,5
4340,-8.16,1.82,0.17,0,0,1,5
4360,-8.34,2.16,-3.31,0,0,1,5
4380,-8.64,-1.15,-6.48,0,0,1,5
4400,-7.95,-3.06,-7.29,0,0,1,5
4420,-7.56,-2.9,-6.07,0,0,1,5
4440,-7.46,-1.52,-4.04,0,0,1,5
4460,-7.22,-1.39,-3.25,0,0,1,5
4480,-7.24,-1.29,-3.42,0,0,1,5
4500,-7.56,-0.06,-4.1,0,0,1,5
4520,-8.53,1.22,-5.22,0,0,1,5
4540,-8.88,1.6,-6.22,0,0,1,5
4560,-8.99,1.54,-6.74,0,0,1,5
4580,-8.9,1.09,-6.19,0,0,1,5
4600,-7.87,0.99,-4.84,0,0,1,5
4620,-7.37,1.41,-4.11,0,0,1,5
4640,-7.44,2.04,-4.17,0,0,1,5
4660,-7.78,2.61,-4.79,0,0,1,5
4680,-7.83,3.12,-5.37,0,0,1,5
4700,-7.7,3.19,-5.06,0,0,1,5
4720,-7.3,2.73,-4.39,0,0,1,5
4740,-7.54,1.34,-4.79,0,0,1,5
4760,-8.58,-0.49,-5.46,0,0,1,5
4780,-9.2,-1.15,-5.51,0,0,1,5
4800,-8.55,-0.21,-5.02,0,0,1,5
4820,-8.41,0.86,-4.35,0,0,1,5
4840,-8.0,1.09,-4.43,0,0,1,5
4860,-9.32,0.37,-4.21,0,0,1,5
4880,-7.74,0.29,-2.81,0,0,1,5
4900,-7.73,2.42,-3.05,0,0,1,5
4920,-10.46,4.49,-5.13,0,0,1,5
4940,-12.58,2.28,-8.53,0,0,1,5
4960,-11.23,-1.74,-10.0,0,0,1,5
4980,-11.53,-2.26,-9.86,0,0,1,5
5000,-10.7,-0.49,-8.08,0,0,1,5
5020,-9.1,0.7,-6.01,0,0,1,5
5040,-6.68,1.58,-3.6,0,0,1,5
5060,-6.23,6.0,-1.51,0,0,1,5
5080,-6.36,7.39,3.59,0,0,1,5
5100,-4.27,-0.04,0.59,0,0,1,5
5120,-7.38,-3.37,-6.74,0,0,1,5
5140,-11.69,-0.39,-10.05,0,0,1,5
5160,-12.5,2.98,-8.43,0,0,1,5
5180,-10.28,4.24,-4.66,0,0,1,5
5200,-8.02,4.3,-1.19,0,0,1,5
5220,-6.27,3.07,-0.36,0,0,1,5
5240,-6.86,1.75,-2.87,0,0,1,5
5260,-7.91,1.49,-3.94,0,0,1,5
5280,-8.01,1.71,-3.94,0,0,1,5
5300,-7.34,2.01,-2.5,0,0,1,5
5320,-6.53,2.69,-1.53,0,0,1,5
5340,-6.89,3.27,-2.35,0,0,1,5
5360,-7.53,3.3,-3.92,0,0,1,5
5380,-7.81,3.28,-4.57,0,0,1,5
5400,-7.8,3.34,-4.55,0,0,1,5
5420,-8.13,3.05,-4.13,0,0,1,5
5440,-8.55,3.61,-3.91,0,0,1,5
5460,-8.42,4.83,-3.74,0,0,1,5
5480,-7.78,5.66,-3.65,0,0,1,5
5500,-9.06,5.7,-3.38,0,0,1,5
5520,-12.72,4.89,-7.95,0,0,1,5
5540,-14.52,0.86,-11.77,0,0,1,5
5560,-11.37,-1.96,-7.82,0,0,1,5
5580,-8.16,-2.88,0.16,0,0,1,5
5600,-6.21,-0.44,1.1,0,0,1,5
5620,-6.52,2.63,-1.65,0,0,1,5
5640,-7.98,2.7,-5.04,0,0,1,5
5660,-8.92,1.14,-7.35,0,0,1,5
5680,-9.02,0.25,-7.55,0,0,1,5
5700,-8.43,0.58,-6.7,0,0,1,5
5720,-7.41,0.55,-4.29,0,0,1,5
5740,-6.86,-0.08,-2.4,0,0,1,5
5760,-6.48,1.47,-2.71,0,0,1,5
5780,-7.36,2.8,-4.96,0,0,1,5
5800,-8.22,3.06,-6.43,0,0,1,5
5820,-9.03,2.24,-7.03,0,0,1,5
5840,-9.06,1.12,-6.6,0,0,1,5
5860,-8.12,0.24,-5.32,0,0,1,5
5880,-7.53,0.57,-4.31,0,0,1,5
5900,-7.56,1.89,-4.12,0,0,1,5
5920,-7.9,2.96,-4.89,0,0,1,5
5940,-8.03,3.5,-5.66,0,0,1,5
5960,-7.86,3.57,-5.65,0,0,1,5
5980,-7.4,3.41,-5.06,0,0,1,5
