timestamp,Accel_X,Accel_Y,Accel_Z,Fall_Indicator,Event_ID,Window_Number
61840,0.68,-1.83,2.43,0,7,10
61860,0.16,-1.1,3.71,0,7,10
61880,-0.86,-1.62,4.64,0,7,10
61900,-1.14,-4.07,5.21,0,7,10
61920,-1.58,-7.1,5.33,0,7,10
61940,-1.74,-8.76,6.59,0,7,10
61960,-1.81,-10.1,8.96,0,7,10
61980,-1.73,-11.93,9.45,0,7,10
62000,-1.72,-13.53,9.53,0,7,10
62020,-1.39,-15.77,9.76,0,7,10
62040,-1.65,-15.07,9.41,0,7,10
62060,-3.0,-11.97,9.09,0,7,10
62080,-3.77,-9.16,8.12,0,7,10
62100,-4.14,-7.44,7.58,0,7,10
62120,-2.84,-6.84,7.16,0,7,10
62140,-1.57,-6.97,6.32,0,7,10
62160,-0.7,-6.78,5.4,0,7,10
62180,-0.53,-6.03,5.01,0,7,10
62200,-0.71,-5.21,4.66,0,7,10
62220,-0.76,-4.96,4.52,0,7,10
62240,-0.48,-4.92,4.71,0,7,10
62260,-0.34,-5.13,4.65,0,7,10
62280,-0.12,-5.5,4.98,0,7,10
62300,-0.12,-6.0,5.12,0,7,10
62320,-0.43,-6.4,5.38,0,7,10
62340,-0.81,-6.36,6.3,0,7,10
62360,-0.69,-6.38,7.31,0,7,10
62380,-0.72,-7.05,7.66,0,7,10
62400,-0.73,-7.72,7.75,0,7,10
62420,-0.58,-8.01,7.83,0,7,10
62440,-0.5,-7.96,8.1,0,7,10
62460,-0.37,-7.75,8.06,0,7,10
62480,-0.25,-7.68,7.95,0,7,10
62500,-0.29,-7.59,7.4,0,7,10
62520,-0.25,-7.46,7.17,0,7,10
62540,-0.41,-7.16,6.94,0,7,10
62560,-0.67,-6.85,6.42,0,7,10
62580,-0.82,-6.51,6.03,0,7,10
62600,-1.12,-6.27,5.67,0,7,10
62620,-1.03,-6.06,5.77,0,7,10
62640,-0.8,-5.93,6.05,0,7,10
62660,-0.73,-6.13,6.16,0,7,10
62680,-0.46,-6.57,6.25,0,7,10
62700,-0.18,-6.98,6.46,0,7,10
62720,0.06,-7.22,6.68,0,7,10
62740,0.07,-7.27,6.86,0,7,10
62760,0.09,-7.38,6.92,0,7,10
62780,0.12,-7.48,6.88,0,7,10
62800,0.11,-7.56,6.74,0,7,10
62820,0.14,-7.61,6.74,0,7,10
62840,0.15,-7.42,6.73,0,7,10
62860,0.09,-7.22,6.72,0,7,10
62880,0.16,-7.07,6.58,0,7,10
62900,0.04,-7.03,6.48,0,7,10
62920,0.05,-7.01,6.39,0,7,10
62940,-0.01,-6.85,6.35,0,7,10
62960,0.0,-6.85,6.35,0,7,10
62980,-0.02,-6.9,6.38,0,7,10
63000,-0.03,-6.92,6.39,0,7,10
63020,-0.01,-7.04,6.45,0,7,10
63040,0.04,-7.08,6.58,0,7,10
63060,0.01,-7.13,6.63,0,7,10
63080,-0.06,-7.08,6.64,0,7,10
63100,-0.03,-7.22,6.66,0,7,10
63120,-0.12,-7.11,6.49,0,7,10
63140,-0.21,-6.95,6.62,0,7,10
63160,-0.1,-6.92,6.92,0,7,10
63180,-0.14,-6.88,6.83,0,7,10
63200,-0.24,-6.9,6.63,0,7,10
63220,-0.18,-6.89,6.5,0,7,10
63240,-0.18,-6.92,6.53,0,7,10
63260,-0.21,-6.78,6.59,0,7,10
63280,-0.21,-6.81,6.62,0,7,10
63300,-0.19,-6.94,6.58,0,7,10
63320,-0.22,-6.99,6.46,0,7,10
63340,-0.19,-6.93,6.57,0,7,10
63360,-0.08,-6.92,6.71,0,7,10
63380,-0.05,-6.92,6.76,0,7,10
63400,0.0,-6.98,6.81,0,7,10
63420,-0.08,-7.02,6.74,0,7,10
63440,-0.19,-7.01,6.74,0,7,10
63460,-0.19,-6.93,6.64,0,7,10
63480,-0.19,-6.92,6.68,0,7,10
63500,-0.15,-6.92,6.58,0,7,10
63520,-0.12,-6.96,6.71,0,7,10
63540,-0.12,-7.02,6.67,0,7,10
63560,-0.17,-6.96,6.51,0,7,10
63580,-0.36,-6.93,6.42,0,7,10
63600,-0.24,-7.03,6.51,0,7,10
63620,-0.19,-6.92,6.43,0,7,10
63640,-0.11,-6.96,6.71,0,7,10
63660,-0.06,-7.05,6.69,0,7,10
63680,-0.11,-7.07,6.53,0,7,10
63700,-0.22,-7.03,6.6,0,7,10
63720,-0.19,-7.01,6.61,0,7,10
63740,-0.13,-7.05,6.63,0,7,10
63760,-0.05,-7.14,6.58,0,7,10
63780,-0.03,-7.19,6.55,0,7,10
63800,-0.09,-7.14,6.56,0,7,10
63820,-0.24,-7.02,6.51,0,7,10
