timestamp,Accel_X,Accel_Y,Accel_Z,Fall_Indicator,Event_ID,Window_Number
61040,-5.31,-3.23,-4.46,0,7,2
61060,-6.82,-6.05,-9.68,0,7,2
61080,-5.9,-5.57,-6.57,0,7,2
61100,-5.7,-4.55,-5.11,0,7,2
61120,-5.72,-3.58,-4.12,0,7,2
61140,-6.61,-2.9,-4.87,0,7,2
61160,-6.34,-3.26,-5.12,0,7,2
61180,-4.16,-3.97,-4.6,0,7,2
61200,-2.4,-5.51,-4.14,0,7,2
61220,-1.88,-6.48,-3.88,0,7,2
61240,-3.48,-6.9,-5.16,0,7,2
61260,-4.73,-5.27,-6.84,0,7,2
61280,-4.04,-1.97,-6.25,0,7,2
61300,-3.19,0.76,-4.18,0,7,2
61320,-2.37,0.35,-3.46,0,7,2
61340,-3.27,-2.86,-3.65,0,7,2
61360,-2.05,-5.07,-4.07,0,7,2
61380,0.12,-4.95,-3.55,0,7,2
61400,-2.07,-4.75,-2.72,0,7,2
61420,-5.65,-4.11,-0.32,0,7,2
61440,-9.85,-1.03,5.9,0,7,2
61460,-6.56,1.18,11.56,0,7,2
61480,-7.84,-1.94,19.62,0,7,2
61500,-9.53,-5.8,19.62,0,7,2
61520,-4.78,-6.94,19.62,0,7,2
61540,-2.21,3.33,19.62,0,7,2
61560,-3.99,12.59,19.62,0,7,2
61580,6.59,6.21,19.62,0,7,2
61600,3.77,-5.06,13.58,0,7,2
61620,0.23,-0.7,7.15,0,7,2
61640,2.28,3.71,14.03,0,7,2
61660,1.01,-0.05,8.83,0,7,2
61680,2.05,-2.3,6.55,0,7,2
61700,2.61,-2.55,5.63,0,7,2
61720,1.74,-1.04,4.3,0,7,2
61740,0.8,1.27,1.99,0,7,2
61760,-1.35,3.36,0.1,0,7,2
61780,-2.3,2.81,0.3,0,7,2
61800,-0.85,0.01,1.52,0,7,2
61820,0.39,-1.78,1.87,0,7,2
61840,0.68,-1.83,2.43,0,7,2
61860,0.16,-1.1,3.71,0,7,2
61880,-0.86,-1.62,4.64,0,7,2
61900,-1.14,-4.07,5.21,0,7,2
61920,-1.58,-7.1,5.33,0,7,2
61940,-1.74,-8.76,6.59,0,7,2
61960,-1.81,-10.1,8.96,0,7,2
61980,-1.73,-11.93,9.45,0,7,2
62000,-1.72,-13.53,9.53,0,7,2
62020,-1.39,-15.77,9.76,0,7,2
62040,-1.65,-15.07,9.41,0,7,2
62060,-3.0,-11.97,9.09,0,7,2
62080,-3.77,-9.16,8.12,0,7,2
62100,-4.14,-7.44,7.58,0,7,2
62120,-2.84,-6.84,7.16,0,7,2
62140,-1.57,-6.97,6.32,0,7,2
62160,-0.7,-6.78,5.4,0,7,2
62180,-0.53,-6.03,5.01,0,7,2
62200,-0.71,-5.21,4.66,0,7,2
62220,-0.76,-4.96,4.52,0,7,2
62240,-0.48,-4.92,4.71,0,7,2
62260,-0.34,-5.13,4.65,0,7,2
62280,-0.12,-5.5,4.98,0,7,2
62300,-0.12,-6.0,5.12,0,7,2
62320,-0.43,-6.4,5.38,0,7,2
62340,-0.81,-6.36,6.3,0,7,2
62360,-0.69,-6.38,7.31,0,7,2
62380,-0.72,-7.05,7.66,0,7,2
62400,-0.73,-7.72,7.75,0,7,2
62420,-0.58,-8.01,7.83,0,7,2
62440,-0.5,-7.96,8.1,0,7,2
62460,-0.37,-7.75,8.06,0,7,2
62480,-0.25,-7.68,7.95,0,7,2
62500,-0.29,-7.59,7.4,0,7,2
62520,-0.25,-7.46,7.17,0,7,2
62540,-0.41,-7.16,6.94,0,7,2
62560,-0.67,-6.85,6.42,0,7,2
62580,-0.82,-6.51,6.03,0,7,2
62600,-1.12,-6.27,5.67,0,7,2
62620,-1.03,-6.06,5.77,0,7,2
62640,-0.8,-5.93,6.05,0,7,2
62660,-0.73,-6.13,6.16,0,7,2
62680,-0.46,-6.57,6.25,0,7,2
62700,-0.18,-6.98,6.46,0,7,2
62720,0.06,-7.22,6.68,0,7,2
62740,0.07,-7.27,6.86,0,7,2
62760,0.09,-7.38,6.92,0,7,2
62780,0.12,-7.48,6.88,0,7,2
62800,0.11,-7.56,6.74,0,7,2
62820,0.14,-7.61,6.74,0,7,2
62840,0.15,-7.42,6.73,0,7,2
62860,0.09,-7.22,6.72,0,7,2
62880,0.16,-7.07,6.58,0,7,2
62900,0.04,-7.03,6.48,0,7,2
62920,0.05,-7.01,6.39,0,7,2
62940,-0.01,-6.85,6.35,0,7,2
62960,0.0,-6.85,6.35,0,7,2
62980,-0.02,-6.9,6.38,0,7,2
63000,-0.03,-6.92,6.39,0,7,2
63020,-0.01,-7.04,6.45,0,7,2
