Accel_X,Accel_Y,Accel_Z,Fall_Indicator
-7.23,4.86,-2.45, 0
-7.48,4.24,-2.46, 0
-7.58,3.11,-2.56, 0
-7.75,2.05,-2.92, 0
-7.95,1.71,-3.51, 0
-8.04,2.16,-3.67, 0
-8.18,3.25,-3.45, 0
-8.24,3.98,-3.41, 0
-8.17,4.40,-3.33, 0
-7.83,4.39,-3.25, 0
-7.48,4.28,-2.79, 0
-7.87,3.95,-2.33, 0
-10.51,3.26,-3.81, 0
-13.73,1.95,-7.92, 0
-11.04,1.26,-7.57, 0
-7.95,0.43,-2.51, 0
-6.50,0.64,-0.14, 0
-6.79,1.98,-1.13, 0
-7.98,2.22,-3.52, 0
-9.17,0.26,-6.00, 0
-9.24,-2.43,-7.12, 0
-9.21,-3.62,-7.28, 0
-7.87,-2.10,-5.79, 0
-8.19,-0.07,-4.01, 0
-7.94,1.30,-4.09, 0
-7.07,0.80,-4.60, 0
-7.55,-1.15,-4.87, 0
-7.88,-2.16,-6.21, 0
-8.18,-0.92,-7.13, 0
-8.76,1.01,-7.36, 0
-8.93,2.81,-7.47, 0
-7.88,3.78,-5.84, 0
-7.07,3.12,-3.74, 0
-7.30,1.14,-3.52, 0
-7.31,-1.23,-4.49, 0
-6.61,-2.85,-5.32, 0
-5.68,-2.93,-5.40, 0
-6.44,-1.56,-4.94, 0
-8.03,0.83,-3.76, 0
-7.59,2.27,-3.41, 0
-9.18,2.86,-2.97, 0
-7.72,3.51,-2.81, 0
-7.64,0.91,-4.04, 0
-7.94,-0.95,-4.13, 0
-8.29,-1.72,-4.08, 0
-9.25,-1.85,-4.08, 0
-9.08,-1.26,-2.66, 0
-7.95,-1.31,-2.63, 0
-8.99,-0.79,-3.66, 0
-9.33,0.90,-4.46, 0
-8.97,1.51,-3.83, 0
-7.87,1.25,-2.27, 0
-7.63,0.35,-1.34, 0
-8.91,-0.25,-1.13, 0
-9.63,-0.31,-2.04, 0
-8.89,-0.24,-2.69, 0
-8.63,0.06,-3.05, 0
-9.06,0.11,-2.54, 0
-8.84,0.55,-2.12, 0
-9.55,0.48,-2.41, 0
-10.08,0.13,-3.68, 0
-10.07,0.11,-3.79, 0
-10.08,0.51,-2.70, 0
-9.85,0.91,-2.05, 0
-9.29,0.63,-2.08, 0
-8.95,0.04,-2.49, 0
-9.42,-0.35,-2.97, 0
-9.60,-0.02,-3.27, 0
-9.66,0.28,-3.31, 0
-9.55,1.11,-2.60, 0
-9.47,1.04,-2.12, 0
-9.39,0.49,-2.52, 0
-9.70,-0.21,-3.14, 0
-9.65,-0.00,-3.54, 0
-10.20,0.51,-3.28, 0
-10.18,1.01,-2.72, 0
-9.96,0.90,-2.35, 0
-9.56,0.48,-2.41, 0
-9.23,-0.04,-2.91, 0
-9.07,-0.27,-2.99, 0
-9.30,0.44,-2.49, 0
-9.93,0.97,-2.68, 0
-10.44,0.86,-3.37, 0
-10.51,0.20,-3.91, 0
-9.98,0.54,-3.80, 0
-10.11,1.61,-3.06, 0
-10.22,1.74,-3.08, 0
-10.56,0.84,-3.23, 0
-10.64,0.18,-3.56, 0
-10.86,0.51,-3.61, 0
-10.91,1.32,-3.44, 0
-10.84,1.55,-3.45, 0
-10.81,1.35,-3.68, 0
-10.77,1.11,-3.78, 0
-10.34,0.48,-3.40, 0
-9.60,0.29,-2.97, 0
-9.08,0.59,-2.77, 0
-8.98,1.16,-2.98, 0
-9.06,1.34,-2.88, 0
-8.58,1.25,-2.82, 0
-8.09,1.09,-2.66, 0
-7.99,0.91,-2.49, 0
-8.22,1.00,-2.88, 0
-8.46,1.08,-3.01, 0
-8.51,0.94,-2.86, 0
-8.49,0.86,-2.70, 0
-8.69,0.84,-2.89, 0
-9.17,1.04,-3.33, 0
-9.42,1.09,-3.45, 0
-9.59,1.06,-3.20, 0
-9.78,1.06,-3.18, 0
-9.94,0.91,-3.48, 0
-10.16,0.80,-3.60, 0
-10.44,0.89,-3.59, 0
-11.11,1.11,-3.70, 0
-12.21,1.35,-4.40, 0
-13.75,1.37,-5.07, 0
-13.99,1.57,-4.91, 0
-14.17,0.82,-3.48, 0
-13.52,-0.40,-3.50, 0
-13.26,-0.90,-4.49, 0
-13.09,-0.67,-5.08, 0
-11.96,0.84,-4.20, 0
-11.25,1.81,-2.64, 0
-10.97,1.04,-2.70, 0
-9.17,-0.96,-2.54, 0
-10.03,-0.87,-2.42, 0
-10.14,-1.02,-3.40, 0
-8.40,-1.42,-2.64, 0
-8.95,-1.03,-2.44, 0
-9.66,-0.24,-2.75, 0
-8.45,0.35,-1.68, 0
-7.99,-0.63,-2.03, 0
-8.76,-1.07,-2.85, 0
-9.28,-1.09,-3.25, 0
-8.79,-0.82,-2.69, 0
-8.09,-0.86,-3.07, 0
-7.27,-0.79,-3.39, 0
-7.22,-0.85,-2.81, 0
-7.07,-0.99,-2.78, 0
-6.99,-0.96,-3.04, 0
-7.20,-0.87,-3.34, 0
-7.47,-0.88,-3.22, 0
-7.57,-1.40,-3.53, 0
-7.47,-1.73,-3.84, 0
-7.69,-1.89,-4.12, 0
-7.73,-1.20,-4.29, 0
-7.61,-0.86,-4.12, 0
-7.00,-0.57,-3.54, 0
-6.68,-0.83,-3.12, 0
-6.56,-1.04,-3.53, 0
-6.99,-0.95,-4.12, 0
-6.71,-0.62,-4.45, 0
-7.00,-0.76,-4.18, 0
-7.06,-1.16,-4.28, 0
-6.70,-1.77,-4.71, 0
-6.35,-2.16,-4.58, 0
-6.73,-2.22,-4.11, 0
-7.04,-2.32,-4.36, 0
-7.49,-2.32,-4.76, 0
-8.67,-2.10,-5.77, 0
-8.97,-1.43,-7.02, 0
-8.86,-0.88,-6.60, 0
-8.07,-0.21,-4.85, 0
-7.36,0.04,-4.28, 0
-7.35,0.17,-4.73, 0
-7.75,0.38,-5.54, 0
-8.13,0.36,-6.13, 0
-8.17,0.22,-6.91, 0
-7.82,0.60,-6.86, 0
-7.86,1.16,-6.12, 0
-7.84,1.54,-5.16, 0
-7.68,1.35,-5.25, 0
-7.75,0.95,-5.99, 0
-7.90,0.95,-6.50, 0
-7.99,1.77,-6.77, 0
-8.12,2.59,-6.48, 0
-7.74,3.11,-5.80, 0
-7.43,2.96,-5.36, 0
-7.18,2.62,-5.60, 0
-7.48,2.57,-5.97, 0
-7.53,2.75,-6.05, 0
-7.45,2.87,-5.86, 0
-7.48,2.88,-5.71, 0
-7.88,2.63,-5.74, 0
-7.94,2.10,-5.71, 0
-7.88,1.68,-5.80, 0
-7.77,1.52,-5.87, 0
-7.53,1.76,-5.61, 0
-7.85,2.08,-5.52, 0
-7.67,2.14,-5.68, 0
-7.47,1.66,-5.89, 0
-7.21,1.36,-6.26, 0
-7.41,1.60,-6.23, 0
-7.57,1.80,-6.36, 0
-8.81,2.57,-5.30, 0
-8.01,2.99,-5.38, 0
-8.71,2.22,-6.88, 0
-10.55,2.00,-7.66, 0
-9.85,1.86,-6.85, 0
-9.06,1.71,-6.09, 0
-8.54,1.82,-5.82, 0
-8.47,1.66,-6.06, 0
-8.77,1.23,-5.69, 0
-8.57,0.84,-4.48, 0
-8.08,0.58,-3.72, 0
-7.65,-0.42,-3.51, 0
-7.27,-1.27,-3.24, 0
-6.85,-2.05,-1.99, 0
-7.93,-1.81,-3.42, 0
-9.45,0.08,-3.88, 0
-10.74,2.95,-5.13, 0
-11.77,4.31,-5.70, 0
-10.46,4.33,-6.05, 0
-9.32,2.79,-5.13, 0
-7.98,0.86,-3.03, 0
-7.07,0.04,-2.61, 0
-7.00,0.68,-2.90, 0
-7.76,1.38,-3.25, 0
-8.11,1.83,-3.59, 0
-7.75,2.10,-3.51, 0
-7.29,2.24,-3.26, 0
-6.84,2.98,-3.20, 0
-6.78,3.59,-3.32, 0
-7.28,3.64,-3.28, 0
-8.21,2.84,-3.61, 0
-7.54,2.14,-4.41, 0
-7.17,1.45,-4.58, 0
-10.54,0.74,-3.92, 0
-13.62,2.07,-7.76, 0
-13.01,3.35,-10.83, 0
-9.31,3.17,-6.79, 0
-7.66,1.87,-0.53, 0
-7.85,0.75,-0.48, 0
-8.16,-0.30,-2.88, 0
-8.37,-1.51,-4.68, 0
-8.40,-1.49,-5.67, 0
-8.15,-0.26,-6.45, 0
-8.04,1.66,-5.88, 0
-7.73,2.20,-4.99, 0
-7.56,1.18,-4.77, 0
-7.59,-0.06,-4.95, 0
-7.33,-0.21,-5.25, 0
-8.04,1.13,-5.87, 0
-8.41,2.01,-6.53, 0
-9.15,1.88,-6.84, 0
-8.65,1.68,-6.03, 0
-7.87,1.46,-5.16, 0
-7.11,1.18,-4.50, 0
-7.37,1.05,-4.65, 0
-7.55,1.14,-5.45, 0
-7.70,1.37,-6.16, 0
-7.85,2.06,-6.11, 0
-7.76,2.70,-5.66, 0
-7.53,2.74,-5.43, 0
-7.51,2.44,-5.65, 0
-7.75,2.40,-5.71, 0
-7.56,2.32,-5.66, 0
-7.24,2.15,-5.15, 0
-7.26,2.27,-5.28, 0
-7.70,2.29,-5.83, 0
-7.92,1.96,-6.20, 0
-7.81,1.62,-6.19, 0
-7.55,1.60,-5.98, 0
-7.30,1.90,-5.94, 0
-7.07,2.40,-6.07, 0
-6.57,2.36,-6.47, 0
-10.30,2.68,-4.91, 0
-10.29,4.75,-4.99, 0
-10.88,5.20,-5.09, 0
-10.67,3.57,-6.20, 0
-9.88,0.14,-7.24, 0
-10.14,-2.90,-6.50, 0
-9.20,-3.57,-5.48, 0
-7.35,-1.19,-3.44, 0
-5.16,2.96,0.88, 0
-6.45,5.58,-0.33, 0
-10.44,5.25,-4.66, 0
-12.41,3.31,-8.12, 0
-11.35,1.25,-7.66, 0
-8.79,-0.23,-3.74, 0
-6.93,0.01,-1.58, 0
-6.80,1.04,-2.09, 0
-7.64,1.90,-3.99, 0
-8.36,2.28,-4.90, 0
-8.30,2.25,-4.32, 0
-7.86,2.22,-3.78, 0
-7.70,2.58,-3.61, 0
-7.89,3.28,-3.75, 0
-7.72,3.53,-3.74, 0
-7.58,3.54,-3.41, 0
-7.41,3.03,-3.22, 0
-7.30,2.45,-3.42, 0
-7.51,1.92,-3.73, 0
-8.18,1.60,-4.14, 0
-8.54,2.00,-4.41, 0
-8.91,2.66,-3.99, 0
-8.39,3.29,-3.73, 0
-8.44,3.89,-4.00, 0
-8.57,4.24,-4.74, 0
-8.59,3.62,-4.85, 0
-11.16,1.78,-4.77, 0
-12.04,1.80,-7.85, 0
-11.12,0.56,-9.39, 0
-9.39,0.48,-3.76, 0
-7.18,1.41,-1.46, 0
-7.19,1.59,-1.68, 0
-8.31,1.51,-4.71, 0
-9.24,0.22,-5.60, 0
-9.18,-0.90,-5.20, 0
-8.84,-1.32,-4.65, 0
-8.06,-0.82,-4.96, 0
-7.69,-0.28,-4.32, 0
-7.25,0.19,-4.60, 0
-7.48,-0.02,-5.52, 0
-8.46,-0.40,-5.42, 0
-8.52,-0.23,-5.40, 0
-8.02,0.62,-5.40, 0
-8.16,0.64,-5.75, 0
-8.22,0.75,-5.71, 0
-8.10,0.85,-5.41, 0
-7.93,1.04,-5.20, 0
-7.92,1.10,-5.13, 0
-7.75,1.64,-5.20, 0
-8.04,2.43,-5.47, 0
-8.17,3.11,-6.08, 0
-8.24,3.35,-5.99, 0
-8.26,3.06,-5.43, 0
-8.12,2.28,-4.88, 0
-7.63,1.66,-4.44, 0
-7.40,1.52,-4.68, 0
-7.68,1.68,-5.41, 0
-7.97,2.09,-5.71, 0
-7.91,2.63,-5.34, 0
-7.93,2.39,-4.75, 0
-7.52,1.65,-4.92, 0
-7.03,0.47,-5.65, 0
-9.43,-0.47,-4.76, 0
-8.53,0.89,-3.42, 0
-9.80,1.58,-3.18, 0
-11.51,2.30,-4.45, 0
-12.18,0.85,-7.59, 0
-12.04,-1.50,-9.98, 0
-10.20,-1.87,-8.36, 0
-7.44,-0.74,-4.73, 0
-5.90,0.20,-0.59, 0
-6.28,1.71,-0.03, 0
-7.97,2.33,-1.33, 0
-9.64,2.20,-3.07, 0
-10.56,2.28,-4.67, 0
-10.68,1.78,-5.55, 0
-10.24,0.65,-4.69, 0
-8.38,0.42,-2.76, 0
-6.99,0.76,-0.47, 0
-7.27,1.09,-0.64, 0
-8.85,0.94,-1.90, 0
-8.95,1.15,-1.98, 0
-8.35,0.94,-1.41, 0
-7.82,0.48,-1.85, 0
-8.19,0.04,-2.44, 0
-9.32,-0.56,-2.05, 0
-10.01,-1.02,-3.17, 0
-11.90,-2.32,-5.22, 0
-11.67,-2.43,-6.84, 0
-9.25,-2.10,-5.39, 0
-8.02,-2.49,-1.62, 0
-7.68,-1.51,-0.93, 0
-8.08,-0.25,-1.88, 0
-7.89,-0.34,-2.11, 0
-8.55,-2.49,-2.81, 0
-9.58,-4.22,-4.37, 0
-10.25,-4.28,-4.96, 0
-9.32,-2.68,-3.91, 0
-8.63,-1.83,-2.64, 0
-8.18,-1.57,-1.91, 0
-8.07,-2.00,-2.34, 0
-8.85,-2.89,-2.84, 0
-8.80,-3.14,-3.07, 0
-8.42,-3.30,-2.82, 0
-8.84,-3.08,-3.11, 0
-9.22,-3.12,-3.14, 0
-8.84,-3.54,-2.49, 0
-8.27,-3.97,-2.40, 0
-8.26,-3.84,-2.31, 0
-8.53,-3.78,-2.62, 0
-8.64,-3.85,-2.79, 0
-8.63,-3.99,-2.51, 0
-8.30,-4.01,-2.26, 0
-8.02,-3.81,-2.29, 0
-8.10,-4.01,-2.46, 0
-8.20,-4.46,-2.57, 0
-7.98,-4.75,-2.19, 0
-8.28,-4.78,-1.65, 0
-8.74,-4.88,-2.03, 0
-8.90,-5.06,-2.54, 0
-8.44,-5.17,-2.47, 0
-7.59,-5.00,-1.86, 0
-6.96,-4.57,-1.30, 0
-7.25,-4.37,-1.32, 0
-7.92,-4.57,-1.65, 0
-8.12,-5.08,-2.18, 0
-8.11,-5.80,-2.20, 0
-7.96,-6.16,-2.28, 0
-7.96,-5.73,-2.13, 0
-7.83,-4.98,-1.90, 0
-7.54,-4.87,-1.63, 0
-7.83,-5.50,-1.50, 0
-8.19,-5.78,-2.06, 0
-8.35,-5.87,-2.34, 0
-8.23,-6.00,-2.00, 0
-8.12,-5.93,-1.70, 0
-8.23,-5.64,-1.86, 0
-8.25,-5.74,-2.05, 0
-8.21,-5.98,-2.13, 0
-7.94,-5.87,-1.98, 0
-7.87,-5.52,-1.92, 0
-7.73,-5.27,-1.89, 0
-7.62,-4.99,-1.75, 0
-8.20,-4.77,-2.26, 0
-8.93,-4.70,-3.00, 0
-9.00,-5.16,-2.78, 0
-8.16,-5.65,-1.67, 0
-7.70,-5.94,-1.81, 0
-7.86,-5.90,-2.44, 0
-8.36,-5.31,-2.86, 0
-8.70,-4.58,-3.03, 0
-8.56,-4.28,-2.85, 0
-8.46,-4.09,-2.68, 0
-8.56,-3.98,-2.77, 0
-8.38,-3.62,-2.93, 0
-8.56,-3.44,-2.87, 0
-8.49,-3.20,-2.76, 0
-8.28,-3.01,-2.61, 0
-8.32,-2.88,-2.79, 0
-8.50,-2.87,-3.23, 0
-8.73,-3.15,-3.28, 0
-8.23,-2.93,-2.96, 0
-8.27,-2.60,-2.70, 0
-8.41,-2.29,-3.12, 0
-8.89,-2.14,-3.29, 0
-8.76,-1.69,-3.45, 0
-8.76,-1.34,-3.53, 0
-8.96,-1.21,-3.65, 0
-9.41,-1.36,-3.64, 0
-9.29,-0.86,-3.61, 0
-8.86,-0.71,-3.40, 0
-8.57,-0.33,-2.98, 0
-8.23,0.07,-2.80, 0
-8.95,0.18,-3.19, 0
-8.63,0.86,-3.43, 0
-8.67,0.81,-3.08, 0
-8.55,0.78,-2.80, 0
-8.20,1.08,-2.76, 0
-8.34,1.25,-3.04, 0
-9.22,1.60,-3.56, 0
-9.73,1.88,-3.78, 0
-9.53,1.59,-3.70, 0
-9.05,1.09,-3.38, 0
-8.64,0.69,-3.24, 0
-8.38,0.58,-3.08, 0
-8.64,0.86,-3.16, 0
-8.72,1.38,-3.59, 0
-8.77,1.52,-3.81, 0
-8.65,1.61,-3.87, 0
-8.17,1.91,-3.45, 0
-7.97,1.90,-3.27, 0
-8.20,1.96,-3.42, 0
-8.50,2.39,-3.55, 0
-8.47,2.92,-3.90, 0
-8.73,3.21,-3.61, 0
-8.29,3.74,-3.82, 0
-7.92,3.92,-3.39, 0
-11.62,2.18,-4.67, 0
-14.04,1.43,-8.36, 0
-10.95,0.16,-7.95, 0
-9.16,0.02,-4.02, 0
-7.98,1.47,-1.33, 0
-8.42,3.45,-1.55, 0
-8.84,3.09,-3.59, 0
-8.91,0.32,-4.86, 0
-8.60,-0.80,-5.24, 0
-8.74,-0.48,-5.32, 0
-7.99,0.46,-4.18, 0
-7.16,0.46,-3.68, 0
-7.01,-0.14,-4.03, 0
-7.97,-0.15,-4.82, 0
-8.67,0.27,-5.35, 0
-8.45,0.68,-5.11, 0
-8.16,1.55,-4.92, 0
-8.70,2.08,-5.26, 0
-8.48,2.46,-5.64, 0
-8.50,2.34,-5.82, 0
-8.08,1.87,-5.50, 0
-7.92,1.59,-5.14, 0
-7.51,1.74,-4.86, 0
-7.67,2.14,-4.77, 0
-7.70,2.44,-5.00, 0
-7.74,2.45,-4.96, 0
-7.20,2.25,-4.92, 0
-7.11,1.94,-4.98, 0
-7.30,1.68,-5.36, 0
-7.98,1.42,-5.66, 0
-7.95,1.61,-5.47, 0
-8.31,1.89,-5.58, 0
-7.65,2.67,-5.60, 0
-7.02,2.82,-5.69, 0
-9.37,2.27,-4.56, 0
-8.53,3.08,-4.07, 0
-9.06,3.54,-5.42, 0
-10.22,3.96,-7.42, 0
-10.40,3.38,-9.44, 0
-11.01,2.09,-10.39, 0
-10.14,1.92,-8.14, 0
-7.91,1.74,-3.01, 0
-5.31,-3.21,-1.42, 0
-6.77,-3.03,-3.57, 0
-7.20,0.80,-3.29, 0
-7.47,1.10,-0.97, 0
-7.52,-0.06,-1.90, 0
-7.88,-1.97,-2.80, 0
-9.87,-1.17,-5.38, 0
-12.00,2.91,-6.74, 0
-11.86,5.68,-6.77, 0
-10.39,5.49,-5.75, 0
-9.14,4.08,-4.58, 0
-7.35,2.59,-3.06, 0
-6.94,1.61,-2.40, 0
-7.05,1.72,-2.93, 0
-7.16,2.18,-3.59, 0
-7.29,2.67,-3.88, 0
-7.11,2.91,-3.80, 0
-6.94,2.91,-3.91, 0
-7.19,2.76,-4.14, 0
-8.69,2.64,-4.13, 0
-8.10,3.15,-4.47, 0
-7.83,3.75,-4.42, 0
-7.63,4.27,-4.39, 0
-7.62,4.68,-4.32, 0
-8.23,4.89,-4.33, 0
-8.75,5.43,-4.69, 0
-8.29,5.76,-4.80, 0
-10.20,3.78,-4.22, 0
-11.04,2.75,-6.34, 0
-11.45,0.41,-8.05, 0
-10.07,-1.94,-5.55, 0
-8.49,-1.95,-3.04, 0
-7.75,1.45,-1.96, 0
-7.85,3.32,-2.90, 0
-8.19,1.40,-4.39, 0
-9.05,-0.58,-5.33, 0
-8.64,-0.90,-5.96, 0
-8.01,-0.06,-4.39, 0
-7.85,0.91,-3.15, 0
-7.47,1.84,-4.05, 0
-7.82,2.00,-5.17, 0
-8.69,1.60,-5.44, 0
-8.80,1.21,-4.81, 0
-8.25,1.13,-4.30, 0
-7.76,1.38,-4.67, 0
-7.96,1.50,-5.26, 0
-8.36,1.56,-5.35, 0
-7.87,1.60,-5.51, 0
-7.97,1.60,-5.43, 0
-7.99,1.89,-5.19, 0
-7.71,2.16,-5.08, 0
-7.81,2.51,-5.16, 0
-7.86,3.07,-5.27, 0
-7.73,3.22,-5.25, 0
-7.70,2.72,-4.77, 0
-7.51,1.74,-4.65, 0
-7.92,0.66,-4.45, 0
-7.60,0.81,-4.53, 0
-8.17,1.63,-4.82, 0
-8.24,2.28,-5.08, 0
-7.31,1.14,-6.32, 0
-8.13,0.60,-4.34, 0
-7.81,2.13,-4.31, 0
-10.20,4.29,-5.06, 0
-11.88,5.43,-6.96, 0
-12.16,3.36,-9.64, 0
-11.79,-0.21,-10.45, 0
-10.04,-1.74,-7.62, 0
-6.74,-2.52,-0.90, 0
-4.14,-2.94,1.00, 0
-4.63,-2.36,-0.63, 0
-5.91,-0.87,-2.06, 0
-7.83,1.53,-3.71, 0
-10.57,3.89,-5.77, 0
-12.21,5.03,-7.47, 0
-11.77,4.44,-7.75, 0
-9.35,3.65,-5.39, 0
-7.68,3.37,-2.42, 0
-7.20,2.76,-1.63, 0
-8.23,2.11,-3.59, 0
-8.63,1.83,-4.85, 0
-8.66,1.90,-4.74, 0
-7.97,1.67,-3.77, 0
-6.25,1.60,-3.00, 0
-6.72,1.09,-3.25, 0
-6.68,1.78,-4.01, 0
-7.51,2.38,-4.78, 0
-8.01,2.81,-5.13, 0
-8.28,2.94,-4.76, 0
-8.38,2.71,-4.27, 0
-8.05,2.80,-4.31, 0
-8.05,2.99,-4.75, 0
-8.47,3.52,-4.89, 0
-8.29,4.11,-5.00, 0
-7.61,4.19,-4.60, 0
-10.67,2.01,-4.28, 0
-10.56,1.73,-8.16, 0
-12.36,-0.41,-8.56, 0
-10.79,-0.76,-7.43, 0
-7.87,0.37,-3.54, 0
-6.75,2.13,-1.44, 0
-6.48,3.82,-2.59, 0
-7.05,2.46,-3.48, 0
-9.22,-0.39,-5.34, 0
-9.16,-2.09,-6.41, 0
-8.12,-2.43,-5.94, 0
-7.31,-2.17,-4.86, 0
-7.53,-1.01,-3.99, 0
-8.34,0.72,-4.51, 0
-8.71,1.41,-5.37, 0
-8.47,1.31,-6.00, 0
-8.58,0.75,-6.30, 0
-8.86,-0.02,-6.50, 0
-8.28,-0.54,-6.29, 0
-7.93,-0.51,-5.65, 0
-7.87,0.08,-4.98, 0
-7.77,0.80,-4.95, 0
-7.77,1.15,-5.25, 0
-7.58,1.33,-5.76, 0
-7.76,1.67,-6.22, 0
-7.85,1.95,-5.86, 0
-7.37,1.92,-5.53, 0
-9.13,1.12,-4.35, 0
-8.63,1.47,-0.97, 0
-7.68,1.89,-0.73, 0
-9.06,0.43,-4.56, 0
-10.22,-2.25,-7.70, 0
-9.93,-3.41,-7.37, 0
-9.87,-2.07,-6.26, 0
-10.27,0.41,-5.40, 0
-9.94,2.23,-3.90, 0
-8.98,1.70,-3.07, 0
-8.47,0.11,-3.35, 0
-7.57,-0.59,-3.64, 0
-6.77,-0.11,-3.57, 0
-6.56,1.30,-3.38, 0
-7.30,1.75,-3.20, 0
-8.72,1.75,-4.03, 0
-9.48,1.70,-5.20, 0
-9.79,1.27,-5.53, 0
-9.77,1.43,-5.05, 0
-8.91,1.62,-4.60, 0
-10.21,3.50,-5.31, 0
-9.36,2.41,-5.75, 0
-8.94,1.83,-5.31, 0
-9.09,1.95,-5.08, 0
-8.75,1.85,-4.70, 0
-8.80,1.70,-4.61, 0
-8.62,1.84,-4.62, 0
-8.16,2.09,-4.19, 0
-7.62,2.30,-3.57, 0
-7.60,2.38,-3.30, 0
-7.93,2.76,-3.51, 0
-7.93,3.42,-3.83, 0
-7.91,3.61,-3.80, 0
-7.78,3.38,-3.16, 0
-7.47,2.69,-2.66, 0
-7.38,1.84,-2.96, 0
-7.71,1.20,-3.83, 0
-8.49,0.94,-4.30, 0
-8.78,1.83,-5.01, 0
-11.02,3.21,-5.91, 0
-12.06,4.36,-7.76, 0
-9.42,2.88,-6.26, 0
-7.09,1.14,-2.47, 0
-6.17,0.85,-1.46, 0
-8.50,1.33,-3.43, 0
-9.46,1.31,-4.61, 0
-9.60,0.22,-4.32, 0
-7.88,-0.23,-4.10, 0
-7.21,1.31,-3.88, 0
-7.76,3.42,-5.61, 0
-8.31,3.81,-5.76, 0
-8.20,3.34,-6.04, 0
-7.75,2.37,-6.61, 0
-8.06,1.33,-6.20, 0
-7.95,0.54,-5.72, 0
-7.72,0.82,-5.87, 0
-7.85,1.26,-6.17, 0
-8.11,1.97,-6.34, 0
-8.09,2.65,-6.17, 0
-7.50,2.98,-5.65, 0
-7.29,3.29,-5.11, 0
-7.35,4.04,-5.15, 0
-7.65,4.56,-5.42, 0
-7.98,4.72,-5.52, 0
-8.27,4.47,-5.80, 0
-8.06,4.11,-5.58, 0
-8.04,3.34,-5.45, 0
-8.02,2.64,-5.27, 0
-7.63,2.29,-5.38, 0
-7.31,2.54,-5.48, 0
-7.42,3.01,-5.37, 0
-7.51,3.61,-5.40, 0
-7.52,4.05,-5.32, 0
-7.85,4.15,-5.28, 0
-7.72,4.15,-4.79, 0
-7.66,3.84,-4.47, 0
-7.77,3.91,-4.01, 0
-7.69,3.71,-4.29, 0
-7.48,3.86,-4.31, 0
-7.41,4.27,-4.35, 0
-7.36,4.65,-4.39, 0
-7.36,4.16,-5.12, 0
-9.70,2.82,-4.48, 0
-8.77,2.76,-1.44, 0
-8.38,3.85,-1.63, 0
-9.47,2.68,-4.23, 0
-10.36,0.30,-6.94, 0
-10.25,-1.70,-8.10, 0
-10.03,-1.18,-7.51, 0
-9.40,-0.07,-5.51, 0
-8.19,0.09,-3.33, 0
-7.07,0.22,-3.15, 0
-7.01,1.34,-3.30, 0
-7.67,2.21,-3.36, 0
-9.11,2.70,-4.03, 0
-10.10,2.97,-4.96, 0
-10.15,2.84,-5.35, 0
-8.83,2.65,-4.50, 0
-7.54,3.02,-3.26, 0
-6.98,3.28,-2.69, 0
-7.32,3.24,-2.84, 0
-7.89,3.33,-3.39, 0
-8.32,3.52,-3.44, 0
-8.15,3.32,-3.38, 0
-7.78,3.04,-3.22, 0
-7.65,3.23,-3.30, 0
-7.71,3.51,-3.67, 0
-7.32,3.56,-3.96, 0
-7.53,3.51,-3.88, 0
-7.94,3.77,-3.96, 0
-7.70,3.65,-4.31, 0
-7.63,3.73,-3.65, 0
-7.85,4.06,-2.80, 0
-12.43,2.60,-3.33, 0
-13.62,1.86,-7.44, 0
-11.40,1.61,-8.44, 0
-8.83,0.65,-5.36, 0
-7.94,0.30,-2.46, 0
-8.49,2.15,-1.97, 0
-9.28,3.37,-2.40, 0
-9.85,2.00,-4.12, 0
-8.76,0.15,-5.58, 0
-8.16,-1.28,-6.03, 0
-7.65,-1.10,-5.57, 0
-7.25,-1.04,-4.93, 0
-7.52,-1.23,-4.98, 0
-7.63,-0.27,-4.62, 0
-7.62,1.83,-4.51, 0
-8.07,3.35,-5.45, 0
-9.10,2.95,-6.57, 0
-9.07,2.26,-6.58, 0
-8.51,1.44,-5.38, 0
-8.00,1.04,-4.46, 0
-7.96,0.91,-4.28, 0
-8.28,1.03,-4.72, 0
-8.49,1.35,-5.24, 0
-8.70,1.43,-5.43, 0
-8.59,1.29,-5.34, 0
-8.23,1.28,-4.72, 0
-8.10,1.18,-4.45, 0
-8.45,1.42,-4.83, 0
-8.77,1.56,-5.17, 0
-8.53,1.43,-5.01, 0
-8.47,1.39,-4.63, 0
-8.54,1.30,-4.36, 0
-8.65,0.85,-4.55, 0
-8.50,-0.06,-4.72, 0
-8.35,-0.73,-4.72, 0
-8.43,-0.85,-5.11, 0
-8.75,-0.97,-5.07, 0
-8.76,-0.92,-4.51, 0
-8.39,-0.96,-4.35, 0
-8.84,-1.27,-4.78, 0
-9.41,-2.67,-5.65, 0
-10.34,-3.53,-4.93, 0
-8.65,-2.30,-2.80, 0
-8.35,-0.56,-2.46, 0
-8.55,-0.03,-3.73, 0
-9.55,-1.70,-4.73, 0
-9.02,-3.33,-4.19, 0
-7.80,-2.84,-2.65, 0
-8.81,-0.92,-1.87, 0
-9.56,1.05,-2.19, 0
-9.60,0.81,-2.45, 0
-9.17,-1.03,-1.96, 0
-8.14,-2.71,-2.01, 0
-9.27,-3.48,-2.56, 0
-10.38,-3.28,-4.08, 0
-10.11,-3.08,-3.73, 0
-8.86,-3.04,-2.34, 0
-8.33,-2.68,-1.65, 0
