timestamp,Accel_X,Accel_Y,Accel_Z,Fall_Indicator,Label,Event_ID,Window_Number
21000,-7.11,1.18,-4.5,0,0,1,22
21020,-7.37,1.05,-4.65,0,0,1,22
21040,-7.55,1.14,-5.45,0,0,1,22
21060,-7.7,1.37,-6.16,0,0,1,22
21080,-7.85,2.06,-6.11,0,0,1,22
21100,-7.76,2.7,-5.66,0,0,1,22
21120,-7.53,2.74,-5.43,0,0,1,22
21140,-7.51,2.44,-5.65,0,0,1,22
21160,-7.75,2.4,-5.71,0,0,1,22
21180,-7.56,2.32,-5.66,0,0,1,22
21200,-7.24,2.15,-5.15,0,0,1,22
21220,-7.26,2.27,-5.28,0,0,1,22
21240,-7.7,2.29,-5.83,0,0,1,22
21260,-7.92,1.96,-6.2,0,0,1,22
21280,-7.81,1.62,-6.19,0,0,1,22
21300,-7.55,1.6,-5.98,0,0,1,22
21320,-7.3,1.9,-5.94,0,0,1,22
21340,-7.07,2.4,-6.07,0,0,1,22
21360,-6.57,2.36,-6.47,0,0,1,22
21380,-10.3,2.68,-4.91,0,0,1,22
21400,-10.29,4.75,-4.99,0,0,1,22
21420,-10.88,5.2,-5.09,0,0,1,22
21440,-10.67,3.57,-6.2,0,0,1,22
21460,-9.88,0.14,-7.24,0,0,1,22
21480,-10.14,-2.9,-6.5,0,0,1,22
21500,-9.2,-3.57,-5.48,0,0,1,22
21520,-7.35,-1.19,-3.44,0,0,1,22
21540,-5.16,2.96,0.88,0,0,1,22
21560,-6.45,5.58,-0.33,0,0,1,22
21580,-10.44,5.25,-4.66,0,0,1,22
21600,-12.41,3.31,-8.12,0,0,1,22
21620,-11.35,1.25,-7.66,0,0,1,22
21640,-8.79,-0.23,-3.74,0,0,1,22
21660,-6.93,0.01,-1.58,0,0,1,22
21680,-6.8,1.04,-2.09,0,0,1,22
21700,-7.64,1.9,-3.99,0,0,1,22
21720,-8.36,2.28,-4.9,0,0,1,22
21740,-8.3,2.25,-4.32,0,0,1,22
21760,-7.86,2.22,-3.78,0,0,1,22
21780,-7.7,2.58,-3.61,0,0,1,22
21800,-7.89,3.28,-3.75,0,0,1,22
21820,-7.72,3.53,-3.74,0,0,1,22
21840,-7.58,3.54,-3.41,0,0,1,22
21860,-7.41,3.03,-3.22,0,0,1,22
21880,-7.3,2.45,-3.42,0,0,1,22
21900,-7.51,1.92,-3.73,0,0,1,22
21920,-8.18,1.6,-4.14,0,0,1,22
21940,-8.54,2.0,-4.41,0,0,1,22
21960,-8.91,2.66,-3.99,0,0,1,22
21980,-8.39,3.29,-3.73,0,0,1,22
22000,-8.44,3.89,-4.0,0,0,1,22
22020,-8.57,4.24,-4.74,0,0,1,22
22040,-8.59,3.62,-4.85,0,0,1,22
22060,-11.16,1.78,-4.77,0,0,1,22
22080,-12.04,1.8,-7.85,0,0,1,22
22100,-11.12,0.56,-9.39,0,0,1,22
22120,-9.39,0.48,-3.76,0,0,1,22
22140,-7.18,1.41,-1.46,0,0,1,22
22160,-7.19,1.59,-1.68,0,0,1,22
22180,-8.31,1.51,-4.71,0,0,1,22
22200,-9.24,0.22,-5.6,0,0,1,22
22220,-9.18,-0.9,-5.2,0,0,1,22
22240,-8.84,-1.32,-4.65,0,0,1,22
22260,-8.06,-0.82,-4.96,0,0,1,22
22280,-7.69,-0.28,-4.32,0,0,1,22
22300,-7.25,0.19,-4.6,0,0,1,22
22320,-7.48,-0.02,-5.52,0,0,1,22
22340,-8.46,-0.4,-5.42,0,0,1,22
22360,-8.52,-0.23,-5.4,0,0,1,22
22380,-8.02,0.62,-5.4,0,0,1,22
22400,-8.16,0.64,-5.75,0,0,1,22
22420,-8.22,0.75,-5.71,0,0,1,22
22440,-8.1,0.85,-5.41,0,0,1,22
22460,-7.93,1.04,-5.2,0,0,1,22
22480,-7.92,1.1,-5.13,0,0,1,22
22500,-7.75,1.64,-5.2,0,0,1,22
22520,-8.04,2.43,-5.47,0,0,1,22
22540,-8.17,3.11,-6.08,0,0,1,22
22560,-8.24,3.35,-5.99,0,0,1,22
22580,-8.26,3.06,-5.43,0,0,1,22
22600,-8.12,2.28,-4.88,0,0,1,22
22620,-7.63,1.66,-4.44,0,0,1,22
22640,-7.4,1.52,-4.68,0,0,1,22
22660,-7.68,1.68,-5.41,0,0,1,22
22680,-7.97,2.09,-5.71,0,0,1,22
22700,-7.91,2.63,-5.34,0,0,1,22
22720,-7.93,2.39,-4.75,0,0,1,22
22740,-7.52,1.65,-4.92,0,0,1,22
22760,-7.03,0.47,-5.65,0,0,1,22
22780,-9.43,-0.47,-4.76,0,0,1,22
22800,-8.53,0.89,-3.42,0,0,1,22
22820,-9.8,1.58,-3.18,0,0,1,22
22840,-11.51,2.3,-4.45,0,0,1,22
22860,-12.18,0.85,-7.59,0,0,1,22
22880,-12.04,-1.5,-9.98,0,0,1,22
22900,-10.2,-1.87,-8.36,0,0,1,22
22920,-7.44,-0.74,-4.73,0,0,1,22
22940,-5.9,0.2,-0.59,0,0,1,22
22960,-6.28,1.71,-0.03,0,0,1,22
22980,-7.97,2.33,-1.33,0,0,1,22
