timestamp,Accel_X,Accel_Y,Accel_Z,Fall_Indicator,Label,Event_ID,Window_Number
117000,-16.45,-1.07,-15.8,0,0,1,118
117020,-9.92,0.9,-6.94,0,0,1,118
117040,-7.53,0.12,1.73,0,0,1,118
117060,-12.37,2.51,-1.4,0,0,1,118
117080,-15.84,3.17,-7.97,0,0,1,118
117100,-16.48,2.71,-11.58,0,0,1,118
117120,-16.27,3.99,-10.51,0,0,1,118
117140,-13.86,4.27,-6.53,0,0,1,118
117160,-12.03,2.36,-4.96,0,0,1,118
117180,-10.46,0.41,-6.09,0,0,1,118
117200,-8.16,-0.02,-6.17,0,0,1,118
117220,-6.5,0.91,-4.5,0,0,1,118
117240,-5.41,1.26,-2.91,0,0,1,118
117260,-3.95,0.92,-2.33,0,0,1,118
117280,-2.7,0.55,-1.45,0,0,1,118
117300,-1.32,0.72,-0.42,0,0,1,118
117320,-1.26,-0.07,0.59,0,0,1,118
117340,-4.12,-1.06,-0.58,0,0,1,118
117360,-8.98,-3.22,-5.58,0,0,1,118
117380,-11.54,0.42,-6.11,0,0,1,118
117400,-11.49,3.3,-5.19,0,0,1,118
117420,-10.67,4.81,-5.13,0,0,1,118
117440,-12.09,1.54,-6.33,0,0,1,118
117460,-11.47,-0.97,-7.42,0,0,1,118
117480,-8.52,-0.64,-5.65,0,0,1,118
117500,-6.72,0.13,-3.35,0,0,1,118
117520,-5.87,1.01,-2.44,0,0,1,118
117540,-6.24,1.79,-2.83,0,0,1,118
117560,-7.79,2.21,-4.58,0,0,1,118
117580,-8.61,2.55,-5.82,0,0,1,118
117600,-9.12,3.03,-6.04,0,0,1,118
117620,-8.97,2.75,-5.87,0,0,1,118
117640,-8.4,1.93,-5.02,0,0,1,118
117660,-8.19,1.09,-4.47,0,0,1,118
117680,-8.27,0.7,-4.5,0,0,1,118
117700,-8.3,0.98,-4.89,0,0,1,118
117720,-8.58,1.02,-5.13,0,0,1,118
117740,-8.67,0.93,-4.9,0,0,1,118
117760,-8.51,1.05,-4.97,0,0,1,118
117780,-8.44,1.21,-5.13,0,0,1,118
117800,-8.62,1.06,-5.25,0,0,1,118
117820,-8.37,0.79,-5.48,0,0,1,118
117840,-7.75,0.83,-5.0,0,0,1,118
117860,-7.46,0.94,-4.35,0,0,1,118
117880,-7.05,1.06,-4.16,0,0,1,118
117900,-6.01,1.35,-4.06,0,0,1,118
117920,-5.04,1.43,-3.88,0,0,1,118
117940,-5.43,2.01,-3.34,0,0,1,118
117960,-6.21,3.78,-1.82,0,0,1,118
117980,-7.25,6.7,-1.6,0,0,1,118
118000,-9.45,7.43,-3.5,0,0,1,118
118020,-11.04,4.56,-7.02,0,0,1,118
118040,-11.5,-0.61,-11.9,0,0,1,118
118060,-11.65,-4.21,-14.07,0,0,1,118
118080,-10.47,-6.05,-11.56,0,0,1,118
118100,-8.22,-4.35,-5.64,0,0,1,118
118120,-9.92,-1.87,-5.75,0,0,1,118
118140,-11.85,-1.01,-8.44,0,0,1,118
118160,-9.96,-1.18,-8.23,0,0,1,118
118180,-8.37,-1.21,-7.02,0,0,1,118
118200,-8.13,-0.38,-6.5,0,0,1,118
118220,-7.87,1.13,-6.35,0,0,1,118
118240,-7.42,1.05,-6.66,0,0,1,118
118260,-6.63,-0.22,-6.96,0,0,1,118
118280,-5.82,-1.22,-7.77,0,0,1,118
118300,-4.06,-0.98,-8.64,0,0,1,118
118320,-4.22,-0.42,-8.54,0,0,1,118
118340,-3.1,1.97,-7.12,0,0,1,118
118360,-3.25,6.58,-5.55,0,0,1,118
118380,-4.09,11.91,-4.35,0,0,1,118
118400,-6.12,14.2,-3.04,0,0,1,118
118420,-7.61,13.64,-3.58,0,0,1,118
118440,-7.47,11.77,-4.28,0,0,1,118
118460,-7.23,9.89,-4.01,0,0,1,118
118480,-7.06,8.5,-4.76,0,0,1,118
118500,-7.9,8.2,-6.52,0,0,1,118
118520,-8.63,8.35,-6.87,0,0,1,118
118540,-7.69,8.41,-6.61,0,0,1,118
118560,-6.63,7.16,-7.06,0,0,1,118
118580,-5.86,5.56,-7.57,0,0,1,118
118600,-5.31,3.86,-8.51,0,0,1,118
118620,-5.46,2.16,-9.64,0,0,1,118
118640,-5.53,0.31,-9.12,0,0,1,118
118660,-6.61,-2.07,-7.96,0,0,1,118
118680,-7.03,-5.02,-6.44,0,0,1,118
118700,-7.55,-6.44,-6.04,0,0,1,118
118720,-8.44,-7.14,-6.0,0,0,1,118
118740,-8.86,-6.7,-6.03,0,0,1,118
118760,-8.75,-6.08,-6.27,0,0,1,118
118780,-8.08,-5.27,-6.09,0,0,1,118
118800,-8.18,-4.12,-5.99,0,0,1,118
118820,-8.73,-3.18,-7.63,0,0,1,118
118840,-10.58,-2.42,-9.01,0,0,1,118
118860,-11.96,-1.01,-8.77,0,0,1,118
118880,-11.0,0.4,-7.82,0,0,1,118
118900,-9.26,0.89,-8.14,0,0,1,118
118920,-7.81,0.84,-8.15,0,0,1,118
118940,-6.21,1.65,-7.76,0,0,1,118
118960,-4.96,3.45,-6.73,0,0,1,118
118980,-4.96,5.41,-4.95,0,0,1,118
