timestamp,Accel_X,Accel_Y,Accel_Z,Fall_Indicator,Label,Event_ID,Window_Number
38000,-8.24,1.63,-4.63,0,0,1,39
38020,-8.62,1.54,-5.17,0,0,1,39
38040,-8.81,0.99,-4.85,0,0,1,39
38060,-8.13,1.17,-4.48,0,0,1,39
38080,-8.34,1.74,-3.84,0,0,1,39
38100,-9.26,0.73,-4.51,0,0,1,39
38120,-9.38,-1.96,-5.65,0,0,1,39
38140,-9.41,-4.25,-5.42,0,0,1,39
38160,-7.87,-5.03,-4.26,0,0,1,39
38180,-6.33,-3.38,-3.17,0,0,1,39
38200,-7.39,-0.25,-3.2,0,0,1,39
38220,-9.77,2.87,-4.53,0,0,1,39
38240,-10.79,5.09,-5.64,0,0,1,39
38260,-10.3,4.91,-6.02,0,0,1,39
38280,-9.88,3.01,-4.63,0,0,1,39
38300,-9.64,1.68,-3.53,0,0,1,39
38320,-9.52,1.89,-3.94,0,0,1,39
38340,-8.87,2.16,-4.65,0,0,1,39
38360,-7.48,2.66,-3.94,0,0,1,39
38380,-7.06,2.36,-2.63,0,0,1,39
38400,-6.54,2.66,-2.42,0,0,1,39
38420,-7.12,2.76,-2.85,0,0,1,39
38440,-7.8,2.77,-2.63,0,0,1,39
38460,-7.43,3.31,-2.33,0,0,1,39
38480,-7.7,2.9,-2.63,0,0,1,39
38500,-12.67,-0.28,-3.92,0,0,1,39
38520,-12.47,-0.86,-9.79,0,0,1,39
38540,-12.78,0.36,-12.33,0,0,1,39
38560,-8.31,1.94,-7.44,0,0,1,39
38580,-6.73,1.84,-2.08,0,0,1,39
38600,-4.61,0.45,2.82,0,0,1,39
38620,-7.37,-1.18,-0.96,0,0,1,39
38640,-8.85,-3.02,-7.06,0,0,1,39
38660,-9.12,-3.82,-10.54,0,0,1,39
38680,-9.02,-1.72,-8.49,0,0,1,39
38700,-7.83,2.55,-4.35,0,0,1,39
38720,-7.27,4.68,-2.12,0,0,1,39
38740,-7.85,3.93,-3.31,0,0,1,39
38760,-8.77,1.81,-5.39,0,0,1,39
38780,-9.05,0.53,-5.63,0,0,1,39
38800,-8.75,-0.22,-4.57,0,0,1,39
38820,-8.19,0.18,-3.43,0,0,1,39
38840,-8.07,0.86,-3.31,0,0,1,39
38860,-8.57,1.48,-4.32,0,0,1,39
38880,-8.75,1.74,-4.67,0,0,1,39
38900,-8.5,1.84,-4.53,0,0,1,39
38920,-8.26,1.69,-4.35,0,0,1,39
38940,-8.49,1.67,-4.46,0,0,1,39
38960,-8.94,1.32,-4.79,0,0,1,39
38980,-8.94,0.74,-4.9,0,0,1,39
39000,-8.7,0.08,-4.9,0,0,1,39
39020,-8.34,-0.44,-4.84,0,0,1,39
39040,-8.02,-0.76,-4.89,0,0,1,39
39060,-7.76,-0.52,-5.14,0,0,1,39
39080,-7.87,0.3,-5.24,0,0,1,39
39100,-8.15,0.57,-4.96,0,0,1,39
39120,-7.79,0.62,-5.07,0,0,1,39
39140,-6.96,-0.94,-5.54,0,0,1,39
39160,-6.47,-4.65,-4.79,0,0,1,39
39180,-8.38,-2.21,5.56,0,0,1,39
39200,-8.98,1.44,3.58,0,0,1,39
39220,-13.26,-1.25,-3.12,0,0,1,39
39240,-12.82,-2.93,-11.27,0,0,1,39
39260,-14.43,-1.7,-10.5,0,0,1,39
39280,-9.71,3.1,-4.95,0,0,1,39
39300,-8.39,6.11,-1.06,0,0,1,39
39320,-8.16,5.45,-0.74,0,0,1,39
39340,-7.52,1.46,-2.88,0,0,1,39
39360,-6.61,-2.05,-3.27,0,0,1,39
39380,-4.23,-2.56,0.21,0,0,1,39
39400,-3.57,-1.68,0.57,0,0,1,39
39420,-4.9,0.09,0.25,0,0,1,39
39440,-6.74,1.84,-0.52,0,0,1,39
39460,-7.63,2.5,-1.94,0,0,1,39
39480,-7.48,1.84,-3.36,0,0,1,39
39500,-10.44,-4.54,-1.39,0,0,1,39
39520,-8.31,-1.9,-3.84,0,0,1,39
39540,-9.76,0.2,-3.99,0,0,1,39
39560,-10.32,1.11,-1.29,0,0,1,39
39580,-8.87,3.46,-0.91,0,0,1,39
39600,-6.25,3.86,-0.58,0,0,1,39
39620,-5.91,0.29,0.65,0,0,1,39
39640,-8.96,-2.29,-0.83,0,0,1,39
39660,-9.52,-1.05,-2.97,0,0,1,39
39680,-8.38,0.34,-3.13,0,0,1,39
39700,-7.69,0.97,-1.88,0,0,1,39
39720,-7.7,1.78,-0.75,0,0,1,39
39740,-8.19,1.79,-0.79,0,0,1,39
39760,-8.6,0.64,-0.98,0,0,1,39
39780,-8.38,0.15,0.36,0,0,1,39
39800,-9.07,1.14,0.07,0,0,1,39
39820,-10.83,4.1,-1.2,0,0,1,39
39840,-15.7,7.32,-2.31,0,0,1,39
39860,-16.62,9.33,-3.19,0,0,1,39
39880,-15.13,7.6,-3.67,0,0,1,39
39900,-14.39,6.39,-3.97,0,0,1,39
39920,-13.58,3.76,-4.3,0,0,1,39
39940,-14.02,3.88,-4.72,0,0,1,39
39960,-12.65,4.19,-5.44,0,0,1,39
39980,-10.37,2.7,-4.11,0,0,1,39
