timestamp,Accel_X,Accel_Y,Accel_Z,Fall_Indicator,Label,Event_ID,Window_Number
88000,-7.7,3.22,-4.85,0,0,1,89
88020,-7.49,2.7,-4.48,0,0,1,89
88040,-7.6,2.62,-4.47,0,0,1,89
88060,-7.57,2.67,-4.6,0,0,1,89
88080,-7.61,2.54,-5.2,0,0,1,89
88100,-7.64,2.66,-5.55,0,0,1,89
88120,-7.82,2.87,-5.41,0,0,1,89
88140,-8.31,2.94,-5.39,0,0,1,89
88160,-8.15,3.27,-4.17,0,0,1,89
88180,-7.59,2.23,-4.08,0,0,1,89
88200,-7.72,1.55,-4.5,0,0,1,89
88220,-7.87,2.29,-5.19,0,0,1,89
88240,-7.94,3.14,-5.79,0,0,1,89
88260,-8.39,3.63,-6.0,0,0,1,89
88280,-8.23,3.61,-5.66,0,0,1,89
88300,-7.79,3.15,-5.0,0,0,1,89
88320,-7.71,2.96,-4.85,0,0,1,89
88340,-7.62,2.74,-5.24,0,0,1,89
88360,-7.54,2.74,-5.67,0,0,1,89
88380,-7.62,2.95,-5.85,0,0,1,89
88400,-7.77,3.02,-5.82,0,0,1,89
88420,-7.64,2.93,-5.84,0,0,1,89
88440,-7.52,3.03,-5.74,0,0,1,89
88460,-7.48,3.23,-5.45,0,0,1,89
88480,-7.15,3.52,-5.31,0,0,1,89
88500,-7.14,3.71,-5.44,0,0,1,89
88520,-7.35,3.77,-5.96,0,0,1,89
88540,-7.26,3.75,-6.3,0,0,1,89
88560,-7.08,3.71,-6.16,0,0,1,89
88580,-6.79,3.76,-5.77,0,0,1,89
88600,-7.14,3.39,-5.58,0,0,1,89
88620,-7.82,2.4,-5.11,0,0,1,89
88640,-8.29,1.75,-3.84,0,0,1,89
88660,-8.1,2.03,-4.33,0,0,1,89
88680,-8.42,1.7,-5.36,0,0,1,89
88700,-8.53,1.03,-6.11,0,0,1,89
88720,-8.33,-0.01,-6.23,0,0,1,89
88740,-7.83,0.31,-5.84,0,0,1,89
88760,-8.2,0.85,-5.45,0,0,1,89
88780,-8.47,1.03,-4.6,0,0,1,89
88800,-8.6,0.84,-3.61,0,0,1,89
88820,-9.2,0.75,-4.16,0,0,1,89
88840,-10.05,-0.18,-4.55,0,0,1,89
88860,-9.61,-0.67,-5.37,0,0,1,89
88880,-9.92,-0.87,-6.05,0,0,1,89
88900,-10.79,-0.54,-6.84,0,0,1,89
88920,-11.76,0.49,-7.06,0,0,1,89
88940,-11.36,1.36,-6.16,0,0,1,89
88960,-9.77,1.39,-4.54,0,0,1,89
88980,-8.6,0.29,-3.53,0,0,1,89
89000,-7.85,-0.67,-3.18,0,0,1,89
89020,-7.77,-0.83,-3.15,0,0,1,89
89040,-7.44,0.16,-2.89,0,0,1,89
89060,-7.41,1.27,-2.59,0,0,1,89
89080,-7.68,1.85,-2.43,0,0,1,89
89100,-8.2,1.69,-2.68,0,0,1,89
89120,-9.22,1.31,-3.12,0,0,1,89
89140,-9.84,1.15,-3.62,0,0,1,89
89160,-9.34,1.17,-3.9,0,0,1,89
89180,-9.01,1.08,-3.63,0,0,1,89
89200,-7.66,1.04,-2.68,0,0,1,89
89220,-7.56,0.66,-2.22,0,0,1,89
89240,-7.64,0.44,-1.77,0,0,1,89
89260,-7.81,0.29,-2.08,0,0,1,89
89280,-8.21,0.22,-2.67,0,0,1,89
89300,-7.81,-0.09,-3.06,0,0,1,89
89320,-7.9,-0.23,-3.27,0,0,1,89
89340,-8.94,-0.26,-3.76,0,0,1,89
89360,-10.27,-0.28,-5.07,0,0,1,89
89380,-12.18,-0.35,-6.67,0,0,1,89
89400,-12.13,0.08,-6.62,0,0,1,89
89420,-10.76,0.31,-5.42,0,0,1,89
89440,-9.5,0.93,-3.73,0,0,1,89
89460,-8.44,1.72,-2.88,0,0,1,89
89480,-8.19,1.54,-2.39,0,0,1,89
89500,-7.79,1.43,-2.43,0,0,1,89
89520,-8.07,1.08,-2.19,0,0,1,89
89540,-8.67,0.75,-2.15,0,0,1,89
89560,-8.9,0.75,-3.07,0,0,1,89
89580,-9.5,0.87,-3.8,0,0,1,89
89600,-9.61,1.26,-3.64,0,0,1,89
89620,-9.52,1.51,-2.83,0,0,1,89
89640,-9.31,1.62,-2.24,0,0,1,89
89660,-9.47,1.47,-2.28,0,0,1,89
89680,-8.83,1.59,-2.85,0,0,1,89
89700,-8.51,1.4,-3.01,0,0,1,89
89720,-8.12,1.22,-2.33,0,0,1,89
89740,-7.59,1.37,-1.21,0,0,1,89
89760,-7.57,1.36,-0.46,0,0,1,89
89780,-7.57,1.09,-0.85,0,0,1,89
89800,-7.73,0.51,-1.94,0,0,1,89
89820,-8.57,-0.15,-2.53,0,0,1,89
89840,-9.63,-0.17,-3.31,0,0,1,89
89860,-10.57,-0.07,-3.96,0,0,1,89
89880,-10.33,0.13,-4.82,0,0,1,89
89900,-10.1,-0.35,-4.91,0,0,1,89
89920,-11.06,-0.65,-5.91,0,0,1,89
89940,-11.15,-0.06,-7.76,0,0,1,89
89960,-9.1,1.02,-6.22,0,0,1,89
89980,-7.26,1.32,-1.67,0,0,1,89
