timestamp,Accel_X,Accel_Y,Accel_Z,Fall_Indicator,Label,Event_ID,Window_Number
128000,-9.32,-4.28,-2.2,0,0,1,129
128020,-8.59,-3.9,-1.97,0,0,1,129
128040,-8.11,-3.24,-1.79,0,0,1,129
128060,-8.76,-2.79,-1.53,0,0,1,129
128080,-8.55,-2.61,-1.8,0,0,1,129
128100,-8.72,-3.27,-1.88,0,0,1,129
128120,-8.45,-4.02,-1.6,0,0,1,129
128140,-8.25,-3.96,-1.59,0,0,1,129
128160,-8.39,-3.55,-1.15,0,0,1,129
128180,-8.25,-3.24,-1.07,0,0,1,129
128200,-8.32,-4.17,-1.31,0,0,1,129
128220,-8.16,-4.91,-1.79,0,0,1,129
128240,-7.84,-4.5,-1.92,0,0,1,129
128260,-8.25,-4.22,-1.48,0,0,1,129
128280,-8.54,-4.16,-1.9,0,0,1,129
128300,-8.61,-3.6,-1.97,0,0,1,129
128320,-9.21,-3.55,-1.83,0,0,1,129
128340,-8.93,-3.36,-1.89,0,0,1,129
128360,-8.59,-3.41,-1.47,0,0,1,129
128380,-8.39,-3.19,-1.77,0,0,1,129
128400,-8.59,-2.65,-2.01,0,0,1,129
128420,-8.65,-2.07,-1.84,0,0,1,129
128440,-8.53,-2.05,-1.19,0,0,1,129
128460,-8.64,-2.13,-1.17,0,0,1,129
128480,-8.87,-1.97,-1.5,0,0,1,129
128500,-9.36,-1.78,-1.62,0,0,1,129
128520,-9.65,-1.62,-1.79,0,0,1,129
128540,-9.91,-1.5,-1.54,0,0,1,129
128560,-10.05,-1.97,-1.77,0,0,1,129
128580,-10.07,-2.17,-1.94,0,0,1,129
128600,-10.15,-2.04,-1.85,0,0,1,129
128620,-10.1,-2.34,-2.04,0,0,1,129
128640,-9.86,-2.66,-2.41,0,0,1,129
128660,-9.78,-2.71,-2.65,0,0,1,129
128680,-9.87,-2.33,-2.48,0,0,1,129
128700,-10.44,-1.9,-2.7,0,0,1,129
128720,-10.12,-1.43,-2.38,0,0,1,129
128740,-10.18,-1.05,-2.27,0,0,1,129
128760,-9.89,-0.91,-2.32,0,0,1,129
128780,-9.8,-0.75,-2.11,0,0,1,129
128800,-9.52,-0.63,-2.06,0,0,1,129
128820,-9.5,-0.57,-2.52,0,0,1,129
128840,-9.38,-0.42,-2.4,0,0,1,129
128860,-9.36,-0.19,-2.39,0,0,1,129
128880,-9.54,0.06,-2.6,0,0,1,129
128900,-9.8,0.22,-2.77,0,0,1,129
128920,-9.87,0.46,-2.98,0,0,1,129
128940,-9.53,0.48,-2.77,0,0,1,129
128960,-9.22,0.27,-2.51,0,0,1,129
128980,-9.38,0.21,-2.77,0,0,1,129
129000,-9.6,0.29,-2.94,0,0,1,129
129020,-9.33,0.32,-2.7,0,0,1,129
129040,-9.16,0.54,-2.49,0,0,1,129
129060,-9.27,0.73,-2.48,0,0,1,129
129080,-9.47,0.75,-2.69,0,0,1,129
129100,-9.53,0.63,-2.85,0,0,1,129
129120,-9.38,0.64,-2.78,0,0,1,129
129140,-9.33,0.47,-2.59,0,0,1,129
129160,-9.4,0.67,-2.73,0,0,1,129
129180,-9.12,0.98,-2.48,0,0,1,129
129200,-9.18,1.38,-2.45,0,0,1,129
129220,-9.15,1.3,-2.57,0,0,1,129
129240,-9.14,1.17,-2.55,0,0,1,129
129260,-9.25,1.25,-2.61,0,0,1,129
129280,-9.39,1.11,-2.89,0,0,1,129
129300,-9.36,0.98,-2.73,0,0,1,129
129320,-9.33,0.85,-2.83,0,0,1,129
129340,-9.19,0.86,-2.57,0,0,1,129
129360,-9.19,0.82,-2.63,0,0,1,129
129380,-9.4,0.81,-3.05,0,0,1,129
129400,-9.34,0.91,-2.88,0,0,1,129
129420,-9.21,0.89,-2.84,0,0,1,129
129440,-9.13,0.91,-2.77,0,0,1,129
129460,-9.3,1.04,-3.03,0,0,1,129
129480,-9.25,1.06,-2.89,0,0,1,129
129500,-9.29,0.99,-2.9,0,0,1,129
129520,-9.24,0.96,-2.89,0,0,1,129
129540,-9.33,0.81,-2.91,0,0,1,129
129560,-9.39,0.91,-2.97,0,0,1,129
129580,-9.29,0.95,-3.07,0,0,1,129
129600,-9.34,0.9,-2.9,0,0,1,129
129620,-9.16,1.02,-2.96,0,0,1,129
129640,-9.11,1.04,-2.83,0,0,1,129
129660,-9.17,0.98,-2.92,0,0,1,129
129680,-9.18,0.95,-2.97,0,0,1,129
129700,-9.22,1.0,-3.0,0,0,1,129
129720,-9.18,0.91,-2.98,0,0,1,129
129740,-9.14,0.99,-2.86,0,0,1,129
129760,-9.16,1.02,-2.9,0,0,1,129
129780,-9.18,0.98,-2.86,0,0,1,129
129800,-9.19,0.9,-2.89,0,0,1,129
129820,-9.25,0.92,-2.96,0,0,1,129
129840,-9.22,0.92,-3.03,0,0,1,129
129860,-9.15,0.96,-2.98,0,0,1,129
129880,-9.2,0.93,-2.91,0,0,1,129
129900,-9.19,0.86,-2.99,0,0,1,129
129920,-9.24,0.91,-3.05,0,0,1,129
129940,-9.24,0.91,-3.05,0,0,1,129
129960,-9.18,0.91,-2.97,0,0,1,129
129980,-9.17,0.9,-2.96,0,0,1,129
