timestamp,Accel_X,Accel_Y,Accel_Z,Fall_Indicator,Label,Event_ID,Window_Number
39000,-8.7,0.08,-4.9,0,0,1,40
39020,-8.34,-0.44,-4.84,0,0,1,40
39040,-8.02,-0.76,-4.89,0,0,1,40
39060,-7.76,-0.52,-5.14,0,0,1,40
39080,-7.87,0.3,-5.24,0,0,1,40
39100,-8.15,0.57,-4.96,0,0,1,40
39120,-7.79,0.62,-5.07,0,0,1,40
39140,-6.96,-0.94,-5.54,0,0,1,40
39160,-6.47,-4.65,-4.79,0,0,1,40
39180,-8.38,-2.21,5.56,0,0,1,40
39200,-8.98,1.44,3.58,0,0,1,40
39220,-13.26,-1.25,-3.12,0,0,1,40
39240,-12.82,-2.93,-11.27,0,0,1,40
39260,-14.43,-1.7,-10.5,0,0,1,40
39280,-9.71,3.1,-4.95,0,0,1,40
39300,-8.39,6.11,-1.06,0,0,1,40
39320,-8.16,5.45,-0.74,0,0,1,40
39340,-7.52,1.46,-2.88,0,0,1,40
39360,-6.61,-2.05,-3.27,0,0,1,40
39380,-4.23,-2.56,0.21,0,0,1,40
39400,-3.57,-1.68,0.57,0,0,1,40
39420,-4.9,0.09,0.25,0,0,1,40
39440,-6.74,1.84,-0.52,0,0,1,40
39460,-7.63,2.5,-1.94,0,0,1,40
39480,-7.48,1.84,-3.36,0,0,1,40
39500,-10.44,-4.54,-1.39,0,0,1,40
39520,-8.31,-1.9,-3.84,0,0,1,40
39540,-9.76,0.2,-3.99,0,0,1,40
39560,-10.32,1.11,-1.29,0,0,1,40
39580,-8.87,3.46,-0.91,0,0,1,40
39600,-6.25,3.86,-0.58,0,0,1,40
39620,-5.91,0.29,0.65,0,0,1,40
39640,-8.96,-2.29,-0.83,0,0,1,40
39660,-9.52,-1.05,-2.97,0,0,1,40
39680,-8.38,0.34,-3.13,0,0,1,40
39700,-7.69,0.97,-1.88,0,0,1,40
39720,-7.7,1.78,-0.75,0,0,1,40
39740,-8.19,1.79,-0.79,0,0,1,40
39760,-8.6,0.64,-0.98,0,0,1,40
39780,-8.38,0.15,0.36,0,0,1,40
39800,-9.07,1.14,0.07,0,0,1,40
39820,-10.83,4.1,-1.2,0,0,1,40
39840,-15.7,7.32,-2.31,0,0,1,40
39860,-16.62,9.33,-3.19,0,0,1,40
39880,-15.13,7.6,-3.67,0,0,1,40
39900,-14.39,6.39,-3.97,0,0,1,40
39920,-13.58,3.76,-4.3,0,0,1,40
39940,-14.02,3.88,-4.72,0,0,1,40
39960,-12.65,4.19,-5.44,0,0,1,40
39980,-10.37,2.7,-4.11,0,0,1,40
40000,-8.59,0.64,-1.37,0,0,1,40
40020,-6.27,1.35,-1.67,0,0,1,40
40040,-6.49,2.93,-1.73,0,0,1,40
40060,-6.32,3.21,-2.64,0,0,1,40
40080,-6.89,3.12,-3.09,0,0,1,40
40100,-8.33,3.08,-5.2,0,0,1,40
40120,-8.53,3.73,-4.25,0,0,1,40
40140,-7.98,2.81,-2.03,0,0,1,40
40160,-8.24,2.34,-2.13,0,0,1,40
40180,-8.38,2.48,-2.89,0,0,1,40
40200,-9.53,3.28,-3.37,0,0,1,40
40220,-9.78,4.06,-3.25,0,0,1,40
40240,-10.23,3.79,-3.65,0,0,1,40
40260,-9.61,3.8,-3.61,0,0,1,40
40280,-9.13,3.95,-3.64,0,0,1,40
40300,-8.71,3.91,-3.63,0,0,1,40
40320,-8.44,3.7,-3.35,0,0,1,40
40340,-8.22,3.46,-3.35,0,0,1,40
40360,-8.48,3.15,-3.53,0,0,1,40
40380,-8.37,3.15,-3.27,0,0,1,40
40400,-8.31,3.47,-3.5,0,0,1,40
40420,-8.48,3.41,-3.28,0,0,1,40
40440,-8.43,3.35,-3.19,0,0,1,40
40460,-8.26,3.25,-2.89,0,0,1,40
40480,-8.69,3.23,-3.25,0,0,1,40
40500,-8.82,3.45,-3.49,0,0,1,40
40520,-8.82,3.56,-3.53,0,0,1,40
40540,-8.56,3.33,-3.09,0,0,1,40
40560,-8.69,3.21,-3.33,0,0,1,40
40580,-8.69,3.15,-3.42,0,0,1,40
40600,-8.63,3.1,-3.45,0,0,1,40
40620,-8.68,3.16,-3.46,0,0,1,40
40640,-8.56,3.29,-3.31,0,0,1,40
40660,-8.49,3.32,-3.26,0,0,1,40
40680,-8.61,3.56,-3.34,0,0,1,40
40700,-8.6,3.54,-3.25,0,0,1,40
40720,-8.62,3.78,-3.31,0,0,1,40
40740,-8.7,3.83,-3.34,0,0,1,40
40760,-8.79,3.3,-3.42,0,0,1,40
40780,-8.88,3.2,-3.43,0,0,1,40
40800,-9.02,2.75,-3.3,0,0,1,40
40820,-8.92,3.13,-3.28,0,0,1,40
40840,-8.84,3.25,-3.09,0,0,1,40
40860,-8.76,3.13,-3.01,0,0,1,40
40880,-6.91,1.24,-4.07,0,0,1,40
40900,-8.75,2.94,-2.8,0,0,1,40
40920,-9.09,2.51,-4.01,0,0,1,40
40940,-9.14,3.3,-3.43,0,0,1,40
40960,-8.75,3.48,-2.79,0,0,1,40
40980,-8.65,3.48,-3.32,0,0,1,40
